"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","rapeseed_HgHa","AET_mean","rapeseed_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"9919","Brazil",49963,-14.7378,-48.3968,0.383341539612929,2.90882796588998,2.05132891827023,5.98977763964001,3.58078294659351,49963
"9930","China",49977,35.826,88.1471,0.0648952806291025,2.23164856774387,1.71677291239103,6.95136909386879,2.99627669770714,49977
"9934","Argentina",49980,-29.733,-56.4816,0.398836633142929,2.9897966527937,1.82171912144609,5.78923793550226,3.80950249718057,49980
"9935","China",49981,34.3494,106.113,0.320073882146814,2.75197981179995,2.31963445637686,6.95136909386879,2.99627669770714,49981
"9942","Germany",49989,51.918,8.19706,0.632660038508718,2.56493364743119,2.56016487377467,5.36638186074997,4.41865905031594,49989
"9947","India",49996,22.4701,92.6387,0.087759933893938,2.92188766315118,1.93043932470885,5.50520154772776,2.65874601931954,49996
"9962","Romania",50013,45.3835,22.5701,0.0184165873700392,2.54746702242639,1.16688274667474,4.8616001175705,3.27944081689166,50013
"9968","China",50019,42.7943,82.7572,0.363708284637289,1.51816128503724,2.3396766656551,6.95136909386879,2.99627669770714,50019
"9978","China",50031,40.7776,117.792,0.388943560460647,2.58905819476175,2.35828717725528,6.95136909386879,2.99627669770714,50031
"9981","China",50034,28.9746,101.622,0.393030210204509,2.71407766567294,2.21992664245896,6.95136909386879,2.99627669770714,50034
"9989","Canada",50043,57.1341,-111.279,0.0819305037654721,2.39040410441501,1.95831854801799,5.43420630841758,4.37324138608759,50043
"9993","China",50047,31.3165,98.0286,0.206224948547827,2.51316208849001,2.21497893922594,6.95136909386879,2.99627669770714,50047
"9994","France",50048,48.4464,-3.46724,0.550476184103094,2.79633062251604,2.53983299540137,5.83682522770016,4.39150652613484,50048
"9999","Argentina",50053,-28.1528,-54.685,0.398012393796829,2.99534525483095,1.83304993814258,5.78923793550226,3.80950249718057,50053
"10000","Morocco",50055,33.601,-5.27767,0.276959385481309,2.16483065678421,1.51066352559822,4.97335418216401,3.16095306782485,50055
"10005","Russian Federation",50061,57.1341,81.8589,0.128029810720946,2.41093783040358,1.24662398737743,5.32502074550366,3.33487843404016,50061
"10007","China",50063,32.0845,112.402,0.586392783933777,2.85652750181518,2.5220253224866,6.95136909386879,2.99627669770714,50063
"10012","Mexico",50070,18.2354,-98.7025,0.361571744625835,2.81336451801596,1.97879047490905,5.19781516944518,3.82053390533369,50070
"10013","Bolivia",50071,-16.4788,-60.0749,0.0968310462284082,2.96003026845561,1.89939976587542,4.4215710245264,2.98847132047518,50071
"10014","China",50072,38.6973,115.995,0.314964798427635,2.6407002564152,2.36936722793982,6.95136909386879,2.99627669770714,50072
"10018","Mexico",50076,31.3165,-109.482,0.17671811441874,2.59362885129441,1.83082759693503,5.19781516944518,3.82053390533369,50076
"10021","Turkey",50079,39.3978,28.8583,0.481641670067706,2.73037846858764,1.83098667386607,5.33782451404581,3.5953428256262,50079
"10026","Brazil",50085,-22.4398,-48.3968,0.403861148099994,2.86404466760006,2.05032612821699,5.98977763964001,3.58078294659351,50085
"10028","Pakistan",50088,25.104,66.8596,0.308081352317915,1.98286324493696,2.36574413690216,5.06566932773143,2.7175806602292,50088
"10033","Argentina",50094,-32.8185,-61.8715,0.300160545654648,2.85395157769937,1.45924728125446,5.78923793550226,3.80950249718057,50094
"10036","Australia",50097,-30.5139,149.233,0.353852313603202,2.62814555968115,1.62054410773527,5.36316241230006,4.33107201983724,50097
"10043","Russian Federation",50104,57.1341,33.3499,0.20411997831298,2.56872192301726,1.29337512674693,5.32502074550366,3.33487843404016,50104
"9583","Brazil",49579,-5.94196,-35.2548,0.356208035741089,2.79533370365915,2.01964391480774,5.98977763964001,3.58078294659351,49579
"9589","Brazil",49586,-12.9825,-48.3968,0.396840827503039,2.91677657276181,1.93039564999571,5.98977763964001,3.58078294659351,49586
"9621","China",49621,37.2755,87.2488,0.213180489241431,2.06040551467709,2.33423060540358,6.95136909386879,2.99627669770714,49621
"9626","Brazil",49627,-6.78354,-35.1407,0.361471341309139,2.80857265394905,2.02281313119815,5.98977763964001,3.58078294659351,49627
"9630","Brazil",49632,-7.64738,-43.0069,0.322463380696542,2.81727016807089,2.04881924843654,5.98977763964001,3.58078294659351,49632
"9635","Brazil",49638,-16.4788,-43.9052,0.378686902430534,2.83831676137318,1.83387878536327,5.98977763964001,3.58078294659351,49638
"9661","Chile",49670,-24.0996,-69.0581,0.165343264236393,0.686380877015225,2.54648668881257,4.98465330797233,3.69928062050879,49670
"9662","Russian Federation",49671,54.0851,102.52,0.185931509840457,2.34359613326639,1.23061524372795,5.32502074550366,3.33487843404016,49671
"9676","Brazil",49687,-13.8618,-53.7867,0.338604654586596,2.9342007637444,2.05232246785736,5.98977763964001,3.58078294659351,49687
"9689","Brazil",49702,-8.54258,-56.4816,0.209108643596162,2.94636306453997,1.84443091097825,5.98977763964001,3.58078294659351,49702
"9728","Brazil",49745,-13.8618,-50.1934,0.354254002943416,2.89909874860746,2.05323676300276,5.98977763964001,3.58078294659351,49745
"9755","Brazil",49772,-9.43566,-69.9564,0.0347317362537134,2.8952662945291,1.83135614335501,5.98977763964001,3.58078294659351,49772
"9774","Mexico",49793,21.5196,-97.3388,0.0827700538079964,2.93134282818626,1.74640059846896,5.19781516944518,3.82053390533369,49793
"9794","Brazil",49818,-0.427478,-51.9994,0.299322648559918,2.9737503031034,2.02636955040841,5.98977763964001,3.58078294659351,49818
"9805","Brazil",49829,-16.4611,-39.4566,0.370960944845594,2.92415924759264,1.81945635188676,5.98977763964001,3.58078294659351,49829
"9811","Brazil",49834,-13.8618,-43.9052,0.401818140369504,2.82608059018721,1.83345722982833,5.98977763964001,3.58078294659351,49834
"9830","Brazil",49856,-12.1,-47.4985,0.333587210248855,2.91610442961223,1.83980269681955,5.98977763964001,3.58078294659351,49856
"9841","Russian Federation",49869,54.6099,99.8252,0.039980343173012,2.25121803136513,1.23557089055416,5.32502074550366,3.33487843404016,49869
"9844","Brazil",49874,-18.2042,-52.8884,0.409933132118576,2.93138370206401,2.04892103317292,5.98977763964001,3.58078294659351,49874
"9855","Brazil",49887,-3.14718,-48.3968,0.363298531232358,2.95056477579091,1.83789740092114,5.98977763964001,3.58078294659351,49887
"9890","Mexico",49927,20.7904,-87.9227,0.352270235000597,2.97357314009276,1.96886666771052,5.19781516944518,3.82053390533369,49927
"9926","Brazil",49972,-15.6102,-43.0069,0.313563664952047,2.79773730232987,1.83306917877948,5.98977763964001,3.58078294659351,49972
"9952","Brazil",50001,-3.14718,-43.0069,0.33577818977819,2.95285968274706,2.04644187980556,5.98977763964001,3.58078294659351,50001
"9959","Brazil",50009,-3.14718,-53.7867,0.221690801348536,2.93406237484597,1.83970678829092,5.98977763964001,3.58078294659351,50009
"9960","Brazil",50010,-10.3264,-56.4816,0.379406255495371,2.95449232921896,2.0547786151922,5.98977763964001,3.58078294659351,50010
"9990","Brazil",50044,-18.2042,-43.9052,0.401818140369504,2.83823985708673,1.83477830792307,5.98977763964001,3.58078294659351,50044
"10002","Brazil",50057,-6.75027,-51.0917,0.375434986161102,2.92766666073838,1.84984706825053,5.98977763964001,3.58078294659351,50057
"10008","Brazil",50065,-20.7597,-55.5833,0.4079185555197,2.95842308836077,2.05239903818833,5.98977763964001,3.58078294659351,50065
"10025","Russian Federation",50084,57.1341,54.9095,0.258705675846434,2.33294916494939,1.24460523708647,5.32502074550366,3.33487843404016,50084
"10034","Brazil",50095,-3.171,-44.8284,0.361242401047669,2.95348835027535,2.03474082811456,5.98977763964001,3.58078294659351,50095
"10051","New Zealand",50112,-39.3453,174.42,0.14176322714235,2.85348333820895,2.25096315571162,4.37781602917206,4.21124915324027,50112
"10052","Canada",50113,50.2203,-73.5496,0.287886726250348,2.67645408293244,1.8996789676276,5.43420630841758,4.37324138608759,50113
"10077","Germany",50142,49.0536,13.587,0.473469805093603,2.70337327412185,2.40757957675778,5.36638186074997,4.41865905031594,50142
"10079","Australia",50145,-35.0643,140.249,0.309149847694457,2.26049729212086,1.3863190754506,5.36316241230006,4.33107201983724,50145
"10083","China",50150,33.601,109.707,0.257710927403306,2.77735776617934,2.41926183469153,6.95136909386879,2.99627669770714,50150
"10085","United States",50153,47.2505,-116.669,0.117769901299712,2.26218260992309,2.06244795042247,6.47257508985315,4.55253120853509,50153
"10090","Ethiopia",50159,10.3587,40.5364,0.101180280481121,2.67164110262574,1.03882684519912,3.63648789635337,2.09437779351545,50159
"10096","Australia",50165,-32.0152,134.006,0.212840574606565,2.21071016778096,1.35574204103774,5.36316241230006,4.33107201983724,50165
"10097","New Zealand",50166,-41.4053,174.19,0.0316856261572732,2.85592997916854,1.74272112046276,4.37781602917206,4.21124915324027,50166
"10102","Afghanistan",50172,36.5542,73.7741,0.234966256870708,2.77060877020552,1.84076280999899,0,2.26964184190232,50172
"10106","Germany",50177,48.4596,10.892,0.637138851284894,2.75460312858338,2.42947891571765,5.36638186074997,4.41865905031594,50177
"10107","Russian Federation",50178,61.2746,43.2314,0.122215875322902,2.58122341329446,1.26848662682495,5.32502074550366,3.33487843404016,50178
"10120","Spain",50193,43.2536,-2.63355,0.180324077615528,2.51707802090004,2.4044293931731,5.40708143378234,4.21334781739129,50193
"10122","China",50195,34.3494,100.724,0.25134006048136,2.55491799324442,2.17612367242808,6.95136909386879,2.99627669770714,50195
"10126","Russian Federation",50199,56.6424,72.8758,0.276073675989061,2.33758998162645,1.25125000279756,5.32502074550366,3.33487843404016,50199
"10127","Russian Federation",50200,61.2746,55.8078,0.0211892986563243,2.49801501485139,1.25647004212818,5.32502074550366,3.33487843404016,50200
"10128","India",50201,20.7904,75.5707,0.114209557363027,2.69787772551706,1.86685157342495,5.50520154772776,2.65874601931954,50201
"10129","Canada",50203,55.6394,-114.872,0.0667344810317917,2.57554864455122,1.68559049514001,5.43420630841758,4.37324138608759,50203
"10136","India",50212,20.7939,86.3463,0.144036155615045,2.90997606175185,1.88915427306283,5.50520154772776,2.65874601931954,50212
"10137","Italy",50213,40.0912,9.09538,0.117789722351734,2.70627570578154,2.33566946149483,5.76804136889562,4.34930177402526,50213
"10142","China",50219,39.3978,94.4353,0.113058810854679,1.71052534496379,2.21356138347085,6.95136909386879,2.99627669770714,50219
"10143","Spain",50221,41.457,0.112226,0.476686966396402,2.36795462690077,2.27191803656856,5.40708143378234,4.21334781739129,50221
"10144","India",50222,21.6327,73.7741,0.297972297141514,2.72774936954471,1.78300060370327,5.50520154772776,2.65874601931954,50222
"10145","China",50223,32.0845,108.808,0.252659254082577,2.83774058596894,2.36102800036713,6.95136909386879,2.99627669770714,50223
"10151","Bolivia",50232,-11.2146,-65.4648,0.0772327281719093,2.92964240213142,1.83191231015862,4.4215710245264,2.98847132047518,50232
"10155","Brazil",50237,-29.733,-52.8884,0.389564751883963,2.94395064114816,1.83544916094196,5.98977763964001,3.58078294659351,50237
"10156","Argentina",50238,-37.9641,-61.8715,0.362984849590308,2.86460289135219,1.49809986918121,5.78923793550226,3.80950249718057,50238
"10158","India",50240,25.7674,78.2657,0.23126064733426,2.7213861004455,2.0004107123717,5.50520154772776,2.65874601931954,50240
"10160","Germany",50242,54.3978,12.7375,0.349732232540195,2.67545099219447,2.2333566437918,5.36638186074997,4.41865905031594,50242
"10161","Russian Federation",50243,54.0851,57.6044,0.0847996208622403,2.25013671235808,1.28225193988972,5.32502074550366,3.33487843404016,50243
"10164","Australia",50246,-35.0643,143.843,0.366122631143267,2.30858346789366,1.66380541424563,5.36316241230006,4.33107201983724,50246
"10166","Russian Federation",50248,54.6099,51.3162,0.278753595467004,2.2212589496752,1.29217318366319,5.32502074550366,3.33487843404016,50248
"10172","Poland",50256,54.5806,18.0704,0.4228941974093,2.62741462901657,2.49565149710283,4.79177483365164,3.67849955374174,50256
"10174","Lithuania",50258,55.1279,24.3667,0.418583672252986,2.65831241225423,1.69448119814217,3.73957234445009,3.5631114768111,50258
"10177","China",50262,30.5421,92.6387,0.30221709050809,2.40963125745941,2.21454229719832,6.95136909386879,2.99627669770714,50262
"10183","China",50270,48.4596,133.961,0.269608480596512,2.62124430504169,1.73199084535321,6.95136909386879,2.99627669770714,50270
"10184","Mexico",50271,26.5779,-107.686,0.329465669574487,2.7041096440293,1.96826859118177,5.19781516944518,3.82053390533369,50271
"10185","Argentina",50273,-41.4324,-71.753,0.294262053817179,2.75038440320349,2.28085150007839,5.78923793550226,3.80950249718057,50273
"10187","Sweden",50275,58.1743,16.7653,0.249587284620658,2.61898146148373,2.10652361823933,4.11223623086894,4.48925689329624,50275
"10190","Myanmar",50279,22.4701,98.9269,0.0480211049024177,2.93252812058648,1.69914624592149,3.59228781595213,2.23757342070395,50279
"10203","Romania",50293,44.1214,28.5274,0.332758543214439,2.7112212156557,1.54372403053899,4.8616001175705,3.27944081689166,50293
"10204","Argentina",50295,-35.7995,-70.8547,0.561829896519925,2.41413736218448,2.51995144654251,5.78923793550226,3.80950249718057,50295
"10208","Myanmar",50300,22.4701,99.8252,0.276148940885571,2.9361380843224,2.19275869174181,3.59228781595213,2.23757342070395,50300
"10210","Turkey",50303,38.6973,38.7398,0.492799193250721,2.21228275056615,1.7787934636856,5.33782451404581,3.5953428256262,50303
"10213","Russian Federation",50306,57.6193,69.2825,0.183547137458245,2.25736425173173,1.2537688482075,5.32502074550366,3.33487843404016,50306
"10220","China",50315,43.4523,114.198,0.12138840847144,2.47750884458247,2.1610376286,6.95136909386879,2.99627669770714,50315
"10223","Germany",50318,53.9178,14.5746,0.366150352180075,2.6626960099939,2.55922701755777,5.36638186074997,4.41865905031594,50318
"10231","Russian Federation",50328,54.0851,40.5364,0.278753595467004,2.56981266481172,1.32512263604646,5.32502074550366,3.33487843404016,50328
"10236","India",50333,20.7904,74.6724,0.104464511705715,2.6466691561728,1.86634052567464,5.50520154772776,2.65874601931954,50333
"10238","Australia",50335,-29.733,123.181,0.00588082033085407,2.33869951854484,1.35562294582738,5.36316241230006,4.33107201983724,50335
"10239","Georgia",50336,42.7943,45.028,0.183269839695839,2.4171156654859,1.20013110256034,4.33380987485523,2.91491025581416,50336
"10240","Georgia",50336,42.7943,45.028,0.183269839695839,2.4171156654859,1.20013110256034,4.33380987485523,2.91491025581416,50336
"10245","Canada",50342,55.1279,-109.482,0.122078256572927,2.39650031699779,1.68765557945893,5.43420630841758,4.37324138608759,50342
"10247","Myanmar",50344,25.7674,98.9269,0.357482041702893,2.83125257014275,2.26666852163109,3.59228781595213,2.23757342070395,50344
"10248","Australia",50345,-36.5279,146.538,0.297230900385403,2.49608496948799,1.96959707065734,5.36316241230006,4.33107201983724,50345
"10254","Turkey",50351,39.3978,36.9432,0.481641670067706,2.6048012074318,1.71235958137477,5.33782451404581,3.5953428256262,50351
"10260","United States",50359,32.0845,-82.5328,0.399140979240877,2.95426835951822,2.32571177405117,6.47257508985315,4.55253120853509,50359
"10268","Finland",50367,64.1585,25.2651,0.264227352719598,2.57848912624198,2.1708144987979,3.96189547366785,4.4240457227584,50367
"10270","India",50369,15.6418,76.469,0.137839861991072,2.65990488659875,1.86099147293609,5.50520154772776,2.65874601931954,50369
"10274","Ethiopia",50373,12.1321,38.7398,0.213575005985484,2.72058993750581,1.26810303543773,3.63648789635337,2.09437779351545,50373
"10281","Australia",50380,-32.0567,144.741,0.105112243946051,2.31953978990855,1.31596286000182,5.36316241230006,4.33107201983724,50380
"10285","Japan",50386,32.9763,129.654,0.274157848801664,2.97256922587514,2.37961314657758,5.72928874039045,4.53949600698066,50386
"10291","Canada",50394,43.4523,-80.7362,0.479331047944711,2.80045931124629,2.0673366786369,5.43420630841758,4.37324138608759,50394
"10292","Australia",50395,-34.3113,137.734,0.292954746215548,2.29791676030233,1.4725174784803,5.36316241230006,4.33107201983724,50395
"10304","Australia",50410,-28.0675,114.424,0.176009663961173,2.35795752267578,1.3154710966286,5.36316241230006,4.33107201983724,50410
"10305","Pakistan",50411,29.7614,71.9774,0.293559825024105,2.07207913004966,2.38166431749056,5.06566932773143,2.7175806602292,50411
"10307","Russian Federation",50413,53.5535,50.4179,0.261262863557163,2.17574644410117,1.29592085197829,5.32502074550366,3.33487843404016,50413
"10313","India",50421,34.3494,73.7741,0.169244972526437,2.63306246747439,2.08991108630173,5.50520154772776,2.65874601931954,50421
"10315","Kazakhstan",50425,51.918,78.2657,0.215395197297482,2.30500570056393,0.691049154377967,4.50851625226694,3.17598650936112,50425
