"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","maize_HgHa","AET_mean","maize_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"5988","South Africa",45420,-32.5181,28.4954,0.54900325736387,2.77619078352788,0.498031799501249,5.25389021628127,3.49225402986176,45420
"5490","Cambodia",44840,11.6374,102.704,0.689807752139909,3.02603200871209,0.741366903909705,0,2.4976618359303,44840
"5491","Brazil",44841,-2.24386,-55.5833,0.333805375027209,2.97908069387527,1.57695368663653,5.98977763964001,3.58078294659351,44841
"5507","Paraguay",44861,-20.7597,-60.0749,0.061587017906807,2.70434971695996,1.2269548063345,4.85455500642305,3.2119147561999,44861
"5511","Brazil",44868,-3.36727,-39.5012,0.245485365625598,2.80392023312229,1.98439672683486,5.98977763964001,3.58078294659351,44868
"5534","United States",44894,29.7614,-97.8041,0.743785461174797,2.77050573496575,2.44614039860345,6.47257508985315,4.55253120853509,44894
"5539","Brazil",44900,-3.14718,-54.685,0.265080425673476,2.94688971569654,1.58015142012425,5.98977763964001,3.58078294659351,44900
"5548","Argentina",44911,-52.9606,-68.4899,0.659508718194047,2.23582893430101,2.37609782369917,5.78923793550226,3.80950249718057,44911
"5565","Brazil",44931,-6.75027,-40.312,0.319865535172998,2.73792115823577,1.97782120392624,5.98977763964001,3.58078294659351,44931
"5586","Guyana",44955,2.27666,-58.2783,0.0748207327548677,2.96891913645681,1.75052253989311,3.30770992340481,2.98460650671991,44955
"5591","Botswana",44960,-20.7597,25.2651,0.00825249230251326,2.45234784913704,0.940086670053239,2.07918124604762,3.53572152828684,44960
"5596","Brazil",44965,-18.2042,-51.0917,0.68870032834792,2.90842916464143,2.0636796260893,5.98977763964001,3.58078294659351,44965
"5608","Guinea",44977,9.46803,-10.6676,0.327921925694674,2.98568837899722,0.688795294382877,3.20709554041922,2.60583339786755,44977
"5609","Namibia",44978,-22.4398,16.2819,0.286437734274136,2.42637085013115,0.474123867861612,2.59439255037543,3.33590723556634,44978
"5615","Kenya",44986,0.468577,41.4347,0.347169141391508,2.54348416113645,1.35723458786518,4.28046454662692,2.62407708852023,44986
"5621","Guyana",44993,7.6799,-60.0749,0.234274234586,3.03063344951187,1.80839206777313,3.30770992340481,2.98460650671991,44993
"5636","Brazil",45010,-13.8618,-55.5833,0.55986712529334,2.93208250361427,2.0106735796537,5.98977763964001,3.58078294659351,45010
"5652","Philippines",45031,18.9227,121.905,0.523165260178592,2.98984693411603,1.38886974782953,5.07753141635459,3.02038699518645,45031
"5660","Indonesia",45039,-4.92722,120.197,0.584290178885093,2.95257912825372,1.94053196800192,4.0484418035504,2.91077933629609,45039
"5675","Russian Federation",45056,51.3591,138.453,0.0340173984755367,2.59453066278934,1.23130564875111,5.32502074550366,3.33487843404016,45056
"5680","Brazil",45063,-6.75027,-65.4648,0.00620640502726369,2.91875094020851,1.59549033389885,5.98977763964001,3.58078294659351,45063
"5683","United States",45066,33.601,-92.4142,0.309220894998119,2.93400219195625,2.1110300373445,6.47257508985315,4.55253120853509,45066
"5692","United States",45078,29.2976,-83.0511,0.570086990286711,2.95210022983856,2.23334337814769,6.47257508985315,4.55253120853509,45078
"5705","Brazil",45094,-8.54258,-38.5153,0.499244389191081,2.69865709624928,2.02072454854944,5.98977763964001,3.58078294659351,45094
"5709","Brazil",45099,4.08244,-64.5665,0.0662683068784399,3.00411656639969,1.99839279021649,5.98977763964001,3.58078294659351,45099
"5714","Colombia",45105,0.468577,-71.753,0.0161324718485744,2.95593817093449,1.86294779355706,5.6784582838221,3.39165397941092,45105
"5731","China",45124,42.1292,87.2488,0.617402595120086,1.55468380907879,2.2212800154132,6.95136909386879,2.99627669770714,45124
"5733","Brazil",45126,-9.43566,-61.8715,0.114698003191152,2.9172944627404,1.62351114447289,5.98977763964001,3.58078294659351,45126
"5737","Yemen",45130,16.5103,48.6213,0.00551239135022065,1.48157911326258,1.55680363599016,3.93495270781786,2.70832088674834,45130
"5738","Botswana",45131,-24.9215,22.5701,0.0668559339115692,2.42511481481205,0.982625672484351,2.07918124604762,3.53572152828684,45131
"5767","Brazil",45165,-7.64738,-43.9052,0.250361722178789,2.85832769060481,2.04651102886529,5.98977763964001,3.58078294659351,45165
"5771","Botswana",45171,-20.7597,21.6718,0.0113641910168641,2.45384141384418,0.939769138604207,2.07918124604762,3.53572152828684,45171
"5784","Brazil",45186,4.08244,-60.0749,0.280449969342063,2.95443921866932,1.63011564197991,5.98977763964001,3.58078294659351,45186
"5792","Brazil",45195,-16.4788,-52.8884,0.577158710850201,2.90550837501618,2.01822256676641,5.98977763964001,3.58078294659351,45195
"5803","Brazil",45210,-15.6102,-51.9901,0.56113537719645,2.90239307051849,1.99237323844566,5.98977763964001,3.58078294659351,45210
"5816","Brazil",45225,-5.85147,-53.7867,0.119946257251092,2.94460162856031,1.60512684086588,5.98977763964001,3.58078294659351,45225
"5836","Brazil",45247,-18.2042,-44.8035,0.64401617364387,2.83915993909768,2.19229942237748,5.98977763964001,3.58078294659351,45247
"5839","Ghana",45250,8.57503,-1.6844,0.398456628793639,2.90234937495508,1.06248896831858,3.1078880251828,2.53683352820359,45250
"5840","Brazil",45251,-4.0497,-61.8715,0.223436334692027,2.94029112076782,1.5949575122699,5.98977763964001,3.58078294659351,45251
"5852","Russian Federation",45265,51.3591,133.063,0.0509514156905124,2.62196407998609,1.3013298373999,5.32502074550366,3.33487843404016,45265
"5891","Brazil",45306,-12.9825,-59.1766,0.223467462719106,2.95205259961477,1.99525832835047,5.98977763964001,3.58078294659351,45306
"5919","Philippines",45343,10.5825,122.343,0.362467991618091,2.94797219067664,1.77289700544372,5.07753141635459,3.02038699518645,45343
"5934","Indonesia",45361,1.19398,102.411,0.484032540551966,3.0255740461471,1.76733114069149,4.0484418035504,2.91077933629609,45361
"5955","Botswana",45384,-21.6022,21.6718,0.00714890065279768,2.45687190906102,0.934480767422227,2.07918124604762,3.53572152828684,45384
"5957","Brazil",45386,-12.9825,-56.4816,0.531805704637569,2.94857595862663,1.99978073373635,5.98977763964001,3.58078294659351,45386
"5961","South Africa",45390,-33.5737,19.8752,0.563866119392446,2.20769205929609,1.8222685499497,5.25389021628127,3.49225402986176,45390
"5985","Indonesia",45417,3.17244,116.884,0.4365345470477,3.05462901171362,1.86573709673486,4.0484418035504,2.91077933629609,45417
"5987","Brazil",45419,-6.75027,-50.1934,0.354376332535169,2.94278141270608,2.44108469286757,5.98977763964001,3.58078294659351,45419
"5991","India",45423,28.1817,79.164,0.288895405071808,2.74566022570608,1.75755605307203,5.50520154772776,2.65874601931954,45423
"5992","Dominican Republic",45424,19.0916,-71.753,0.298746974255741,2.89330591382755,1.96883471375388,4.48797221209359,3.43826317827967,45424
"5994","Uruguay",45427,-34.7895,-54.813,0.529698461141614,2.90530106033663,1.46232024503864,4.50852971897129,3.79013738663213,45427
"5997","Russian Federation",45430,51.918,131.266,0.229703176222188,2.59527308595576,1.29756109702695,5.32502074550366,3.33487843404016,45430
"5999","France",45434,49.6405,6.40043,0.869284139197845,2.64941599730335,2.47921093226854,5.83682522770016,4.39150652613484,45434
"6001","China",45436,47.8586,127.673,0.869738319869272,2.6724497271092,2.32310542829322,6.95136909386879,2.99627669770714,45436
"6002","Australia",45437,-37.9535,145.648,0.249886758659079,2.48035775661327,1.5978968416895,5.36316241230006,4.33107201983724,45437
"6007","Mali",45442,15.6418,-7.97261,0.254334368568853,2.46084416980886,0.58579713657192,2.56348108539441,2.49413466181068,45442
"6009","Australia",45444,-25.7378,146.538,0.234746555272532,2.64866778857714,1.62961945097107,5.36316241230006,4.33107201983724,45444
"6011","Congo DRC",45446,2.27666,30.6549,0.196311376095567,2.96853714857873,1.50335830049713,0,2.26709515600535,45446
"6012","Australia",45447,-35.0643,141.148,0.500873042172671,2.23724593221916,1.71796478072448,5.36316241230006,4.33107201983724,45447
"6014","Afghanistan",45449,36.5542,67.4859,0.301612695517498,2.14027229102919,0.577898811490082,0,2.26964184190232,45449
"6018","South Africa",45453,-27.3536,23.4684,0.537392172848915,2.45952262013436,1.68001815316579,5.25389021628127,3.49225402986176,45453
"6019","Indonesia",45454,1.37279,99.8252,0.482956946861955,2.99434858116447,1.93197358706871,4.0484418035504,2.91077933629609,45454
"6020","Kenya",45455,-4.0497,37.8415,0.32757360530181,2.70779567902642,1.35528553102063,4.28046454662692,2.62407708852023,45455
"6023","Colombia",45460,2.27666,-77.1429,0.369248905591571,2.96282578487756,1.94672160819097,5.6784582838221,3.39165397941092,45460
"6024","Canada",45461,49.0536,-83.4311,0.453130476232356,2.68626111016024,2.21195024157864,5.43420630841758,4.37324138608759,45461
"6025","United States",45462,41.457,-113.974,0.995014014472052,2.32138141146824,2.32132906137798,6.47257508985315,4.55253120853509,45462
"6029","Libya",45466,32.6741,21.7029,0.272876530797914,1.79720156870487,1.68830658764961,4.29274327137707,3.75536562559557,45466
"6031","Cuba",45468,23.0148,-81.6658,0.482873578180073,3.00134216868771,1.74865579276603,0,3.43335218547393,45468
"6033","Russian Federation",45471,45.3835,46.8246,0.192682071604664,2.60220537811988,1.30387972254192,5.32502074550366,3.33487843404016,45471
"6035","Ethiopia",45475,8.57503,42.333,0.308011003202564,2.65092010911582,1.51974788293519,3.63648789635337,2.09437779351545,45475
"6036","Croatia",45477,45.4133,14.4913,0.71948635464131,2.65458617932967,2.35569849544006,4.27018954270418,3.76349188024616,45477
"6037","Peru",45478,-15.6101,-73.5495,0.368186968381081,2.27915478415761,1.818186703435,4.21937492462626,3.31522015660823,45478
"6038","Kenya",45481,0.468577,34.2482,0.414468666404122,2.96790856855679,1.9866626776923,4.28046454662692,2.62407708852023,45481
"6040","Brazil",45483,-23.2723,-54.685,0.625902306017372,2.98822042815234,2.06995574133381,5.98977763964001,3.58078294659351,45483
"6043","Germany",45487,50.7932,8.19706,0.886925251894521,2.62834026692655,2.34777280463017,5.36638186074997,4.41865905031594,45487
"6044","Congo DRC",45488,-7.64738,23.4684,0.225228399514321,2.88690011725299,1.04970666282987,0,2.26709515600535,45488
"6046","France",45490,46.0059,-0.739038,1.00569227748242,2.55309523327284,2.4773143208408,5.83682522770016,4.39150652613484,45490
"6052","Chile",45497,-37.2494,-71.753,0.828816360500108,2.55714184221581,2.61010551902118,4.98465330797233,3.69928062050879,45497
"6054","France",45499,44.1032,-0.786089,0.805044937245915,2.54208408219315,2.62452201315487,5.83682522770016,4.39150652613484,45499
"6057","Brazil",45504,-24.9215,-50.1934,0.798411904708249,2.91426128309402,2.13045243499055,5.98977763964001,3.58078294659351,45504
"6061","Pakistan",45509,29.7614,69.2825,0.289310273495296,2.00735653756325,1.70530275908551,5.06566932773143,2.7175806602292,45509
"6064","Argentina",45512,-45.3605,-69.0581,0.352825435568436,2.3039670402858,1.29263479708934,5.78923793550226,3.80950249718057,45512
"6069","Brazil",45517,-13.8618,-42.1086,0.495147823471011,2.75697326093305,1.78428835718314,5.98977763964001,3.58078294659351,45517
"6072","Myanmar",45521,21.6327,96.232,0.509290184765696,2.83908880069428,1.02599599780485,3.59228781595213,2.23757342070395,45521
"6077","Nigeria",45526,6.78286,6.40043,0.341628470025768,2.93179676614406,1.41792768979671,0,2.77291888787602,45526
"6078","Turkey",45527,37.2755,36.9432,0.887641641915535,2.43437402846942,2.25389799308131,5.33782451404581,3.5953428256262,45527
"6082","Bolivia",45531,-19.0606,-59.1766,0.624429303418881,2.89050418605556,1.1312185561445,4.4215710245264,2.98847132047518,45531
"6083","Sudan",45533,11.2468,26.1634,0.219180515470391,2.69619511600019,1.07101966458622,3.72320931040511,2.58970408801578,45533
"6085","Chile",45536,-51.8736,-73.4955,1.01535974103055,2.6346511738049,2.3801399538411,4.98465330797233,3.69928062050879,45536
"6086","Russian Federation",45538,50.7932,130.368,0.226047258215785,2.61124268379047,1.30053299424337,5.32502074550366,3.33487843404016,45538
"6090","Afghanistan",45542,31.3165,65.6892,0.197326520318396,1.94079506311101,0.551477905132408,0,2.26964184190232,45542
"6091","Tanzania",45543,-5.82557,38.5853,0.308367382926985,2.83912998752584,1.05380207936169,1.7481880270062,2.58899405288781,45543
"6093","China",45545,35.826,106.113,0.714194797696363,2.6916234427607,2.45449888043227,6.95136909386879,2.99627669770714,45545
"6110","Romania",45563,47.2505,22.5701,0.600897826350406,2.6575680127814,1.8132729634382,4.8616001175705,3.27944081689166,45563
"6114","Congo DRC",45568,-0.435754,29.7566,0.315997234796047,2.92640370026286,1.67238102853781,0,2.26709515600535,45568
"6118","China",45572,38.6973,103.418,0.570135981586579,2.50836937397689,2.21493189471156,6.95136909386879,2.99627669770714,45572
"6119","Argentina",45574,-39.3725,-67.2614,0.50424424724153,2.46219292535413,1.42654220577717,5.78923793550226,3.80950249718057,45574
"6120","China",45575,34.293,119.54,0.815770547147677,2.83193449180841,2.50047838852579,6.95136909386879,2.99627669770714,45575
"6121","Jamaica",45576,18.2383,-77.8808,0.320561671891327,3.01856016143768,1.69278409901441,3.63828953541426,3.53247550005119,45576
"6122","Russian Federation",45577,47.2505,41.4347,0.565441226603754,2.73257563522704,1.35653812288776,5.32502074550366,3.33487843404016,45577
"6125","China",45581,42.7943,111.503,0.390569604345633,2.48330704940125,2.20202736836357,6.95136909386879,2.99627669770714,45581
"6126","Australia",45583,-19.1783,121.63,0.511458373014225,2.67695476086762,1.58675835364346,5.36316241230006,4.33107201983724,45583
"6127","Turkmenistan",45584,39.3978,56.7061,0.0449275897044922,2.22919257887884,1.68998657911516,4.83241310188512,2.88553797188383,45584
"6129","India",45589,19.9433,73.7741,0.456572646950754,2.69823003963184,1.96152343145294,5.50520154772776,2.65874601931954,45589
"6130","Tanzania",45590,-9.43566,35.1465,0.413278770046863,2.81396599970432,0.983979027674249,1.7481880270062,2.58899405288781,45590
"6137","Myanmar",45597,9.26856,98.4075,0.443361026783273,3.02592973984506,1.73998694786824,3.59228781595213,2.23757342070395,45597
"6141","Indonesia",45603,-1.98235,125.877,0.367679283273878,2.99250793236812,1.52380267765332,4.0484418035504,2.91077933629609,45603
"6144","Morocco",45606,34.3494,-4.37935,0.248990067773148,2.1345641286979,1.34539323298251,4.97335418216401,3.16095306782485,45606
"6146","Mongolia",45608,49.0536,111.503,0.0878035967759362,2.03227330579792,0.858161448719414,2.91009054559407,2.71731170571189,45608
"6147","Australia",45609,-34.3223,144.741,0.643509322262746,2.34160525975825,1.77386549700215,5.36316241230006,4.33107201983724,45609
"6149","Morocco",45611,32.846,-5.27767,0.12393830411029,2.06162971875647,1.31961679600392,4.97335418216401,3.16095306782485,45611
"6151","Mozambique",45613,-25.7063,32.3886,0.115344641420987,2.78914825038786,1.02765067634179,2.72916478969277,2.50009459561958,45613
"6152","Indonesia",45614,1.90051,109.536,0.438091453192349,3.01845776963796,1.89962977054058,4.0484418035504,2.91077933629609,45614
"6155","Peru",45618,-7.64738,-78.0412,0.532754389945379,2.77693023657317,2.21879174790001,4.21937492462626,3.31522015660823,45618
"6156","Zambia",45619,-13.8618,25.2651,0.330396229730138,2.84175785286652,1.39014573892648,4.06785166051235,2.58561693011275,45619
"6157","Lesotho",45621,-29.733,27.0617,0.354388175732438,2.69963902606151,1.95380810229012,0,2.66393928763576,45621
"6162","China",45627,28.1817,108.808,0.577031933409478,2.84280790410753,2.30098129940239,6.95136909386879,2.99627669770714,45627
"6165","Mali",45630,13.0145,-11.5659,0.199764830876427,2.87341748850152,1.46153232570391,2.56348108539441,2.49413466181068,45630
"6166","China",45631,37.9899,113.3,0.669173189672389,2.63829904803728,2.31320972559811,6.95136909386879,2.99627669770714,45631
"6169","United States",45634,36.5542,-104.092,0.825234726946021,2.44343063643031,1.98567139335588,6.47257508985315,4.55253120853509,45634
"6172","France",45637,47.2505,0.112226,0.978190732419027,2.79881911598567,2.42851742878065,5.83682522770016,4.39150652613484,45637
"6174","China",45639,42.1292,124.08,0.860298265849247,2.70876476760362,2.46736728194567,6.95136909386879,2.99627669770714,45639
"6175","Russian Federation",45642,59.0367,90.8421,0.118256855133546,2.28998158076869,1.29355724627992,5.32502074550366,3.33487843404016,45642
"6177","Vietnam",45644,21.6368,107.007,0.566342669289196,2.94765541086261,2.54423145586432,5.15992795289598,2.59766308039662,45644
"6183","Peru",45651,-10.3264,-72.6513,0.046504861128673,2.92376504197924,1.84224037822813,4.21937492462626,3.31522015660823,45651
"6185","Brazil",45654,-29.6894,-50.2986,0.351798014513295,2.89887529952418,2.07899316015731,5.98977763964001,3.58078294659351,45654
"6186","Australia",45655,-37.2494,142.046,0.894543823421751,2.3572767389634,1.81017342874905,5.36316241230006,4.33107201983724,45655
