"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","wheat_HgHa","AET_mean","wheat_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"1125","Mozambique",26733,-17.3436,33.3499,0.405189781515415,2.79871845243861,1.35216801359158,2.72916478969277,2.50009459561958,26733
"1127","Australia",26767,-30.5139,120.486,0.22821694349616,2.37411524764233,1.6974698136596,5.36316241230006,4.33107201983724,26767
"1131","Russian Federation",26829,52.47,47.7229,0.383154119674872,2.25182644935107,1.44926225451477,5.32502074550366,3.33487843404016,26829
"1134","Argentina",26857,-53.5413,-69.0313,0.657445429629336,2.29160931839767,2.35068394998262,5.78923793550226,3.80950249718057,26857
"1138","Afghanistan",26883,36.5542,65.6892,0.170261720970359,2.11314721200624,1.32798077207869,0,2.26964184190232,26883
"1149","Russian Federation",27092,49.6405,45.9263,0.438903783387446,2.37156259679927,1.53857273817053,5.32502074550366,3.33487843404016,27092
"1150","Argentina",27108,-35.7775,-57.5581,0.533379402352052,2.9156698817712,1.61294966560196,5.78923793550226,3.80950249718057,27108
"1151","India",27112,28.1817,77.3673,0.671428352618452,2.65903003184968,2.28112788763551,5.50520154772776,2.65874601931954,27112
"1152","China",27114,40.7776,99.8252,0.0984428917256361,2.37524980304093,2.20270313098361,6.95136909386879,2.99627669770714,27114
"1154","China",27131,26.5779,107.91,0.374741284544316,2.85505019796834,2.25733602812787,6.95136909386879,2.99627669770714,27131
"1157","Turkmenistan",27167,37.9899,61.1977,0.366982976910614,2.29873614728621,1.77460549205143,4.83241310188512,2.88553797188383,27167
"1163","Canada",27206,54.0851,-112.177,0.591756287259552,2.4390223725987,1.86081944845508,5.43420630841758,4.37324138608759,27206
"1166","Australia",27221,-34.2779,138.532,0.478127360933896,2.32970652699836,1.90164113658325,5.36316241230006,4.33107201983724,27221
"1172","Saudi Arabia",27295,20.7904,41.4347,0.0396857011076037,2.18119683499181,2.13059081983375,4.32570034291599,3.93411693195139,27295
"1175","China",27338,43.4523,94.4353,0.527007424793373,1.5619385986628,2.3267662415724,6.95136909386879,2.99627669770714,27338
"1179","United States",27358,36.5542,-94.2109,0.536675537447753,2.91282440353798,2.13672053292005,6.47257508985315,4.55253120853509,27358
"1187","Australia",27472,-25.7378,151.029,0.356680467171407,2.71115921942433,1.83057516332807,5.36316241230006,4.33107201983724,27472
"1197","India",27525,29.7614,76.469,0.734780676699888,2.56056130464335,2.33554227059562,5.50520154772776,2.65874601931954,27525
"1199","Russian Federation",27535,59.9502,39.6381,0.251386866397477,2.58859847223858,1.30820830554636,5.32502074550366,3.33487843404016,27535
"1203","Australia",27558,-28.1528,150.131,0.156939768869523,2.65076126647588,1.64632550686085,5.36316241230006,4.33107201983724,27558
"1206","Brazil",27568,-22.4398,-46.6002,0.247070273586762,2.8661941252905,1.87811956818658,5.98977763964001,3.58078294659351,27568
"1213","France",27620,43.5773,3.6314,0.564964621188426,2.61817888860644,2.16155609307582,5.83682522770016,4.39150652613484,27620
"1216","Greece",27655,40.0912,20.7735,0.51553918305948,2.74172360045158,2.08444683746115,4.86861505347097,4.14310934368233,27655
"1217","Argentina",27682,-52.471,-69.0694,0.550440308109584,2.20020863614709,2.22453906396016,5.78923793550226,3.80950249718057,27682
"1219","Australia",27718,-25.7378,147.436,0.32739995457737,2.68945421287626,1.7519434520088,5.36316241230006,4.33107201983724,27718
"1222","Argentina",27746,-35.7995,-63.6682,0.557328097303842,2.83234921625954,1.87409055062265,5.78923793550226,3.80950249718057,27746
"1223","Australia",27748,-38.5209,143.719,0.230340446106495,2.44127421251884,1.70288551138632,5.36316241230006,4.33107201983724,27748
"1225","Peru",27763,-5.85147,-78.0412,0.183825581113696,2.83085206140304,1.79469543402511,4.21937492462626,3.31522015660823,27763
"1227","Germany",27782,47.2505,12.6886,0.381077621782257,2.71376046822155,2.30122042330843,5.36638186074997,4.41865905031594,27782
"1228","France",27793,46.013,1.90886,0.629295206775891,2.71624687003367,2.3554825790216,5.83682522770016,4.39150652613484,27793
"1230","China",27867,36.5542,102.52,0.601104044027298,2.60969284729203,2.30174317817189,6.95136909386879,2.99627669770714,27867
"1233","China",27878,28.9746,118.69,0.471222724944294,2.89115068402013,2.44227159883742,6.95136909386879,2.99627669770714,27878
"1234","Argentina",27880,-35.7995,-62.7698,0.563539851310476,2.85975998904365,1.98239368197908,5.78923793550226,3.80950249718057,27880
"1237","United States",27935,32.846,-97.8041,0.474514300578161,2.79027887931725,2.20634261028559,6.47257508985315,4.55253120853509,27935
"1240","Russian Federation",27981,51.3591,38.7398,0.559737429117165,2.6201856460726,1.59004914539547,5.32502074550366,3.33487843404016,27981
"1246","Argentina",28063,-26.5486,-55.5833,0.349113216097105,3.016157504538,1.66548390765931,5.78923793550226,3.80950249718057,28063
"1251","Australia",28106,-31.2885,116.893,0.396179949396595,2.41159465587574,1.81173240205804,5.36316241230006,4.33107201983724,28106
"1252","United States",28110,42.7943,-123.855,0.196075629665815,2.75480928009486,1.87558719454864,6.47257508985315,4.55253120853509,28110
"1260","Mexico",28188,32.1411,-116.558,0.513349220107354,2.10196789536683,2.07912170634554,5.19781516944518,3.82053390533369,28188
"1262","Angola",28205,-15.6102,16.2819,0.245186612621829,2.86062672713153,0.725928020153433,2.44870631990508,2.7855635422284,28205
"1263","Congo DRC",28212,-4.95121,27.0617,0.236711199127225,2.9109069575123,0.617811815074947,0,2.26709515600535,28212
"1269","Canada",28261,50.7932,-94.2109,0.0717392397112374,2.70930530254149,1.4945698121961,5.43420630841758,4.37324138608759,28261
"1271","China",28280,26.5779,115.097,0.307921472290012,2.89914603329471,2.12984805741507,6.95136909386879,2.99627669770714,28280
"1272","Australia",28309,-32.0567,116.893,0.397621281673387,2.44761940864308,1.92229977211939,5.36316241230006,4.33107201983724,28309
"1273","United States",28314,44.1032,-84.3294,0.655237173215746,2.77276251961629,1.876892017198,6.47257508985315,4.55253120853509,28314
"1274","Congo DRC",28317,-7.64738,26.1634,0.330940194528466,2.84469531851338,0.700266445697738,0,2.26709515600535,28317
"1277","Chile",28358,-54.9953,-70.7652,0.378755428683601,2.21489113352215,2.11514546617879,4.98465330797233,3.69928062050879,28358
"1278","Australia",28366,-31.281,116.004,0.366821278639654,2.45700279893801,1.9936341925725,5.36316241230006,4.33107201983724,28366
"1279","Australia",28397,-35.7995,143.843,0.446315602672344,2.29935940616586,1.99685840794477,5.36316241230006,4.33107201983724,28397
"1281","Australia",28436,-35.0643,148.334,0.470711749198012,2.65478656046787,2.13319273225923,5.36316241230006,4.33107201983724,28436
"1282","China",28438,41.457,81.8589,0.36548961049703,1.41912930774198,2.33445873042926,6.95136909386879,2.99627669770714,28438
"1285","Argentina",28453,-24.0996,-64.5665,0.0710520973735262,2.770260105713,1.43369984544903,5.78923793550226,3.80950249718057,28453
"1286","Lesotho",28463,-30.5139,27.96,0.337668929180013,2.77780212342235,1.54337729442663,0,2.66393928763576,28463
"1287","Ethiopia",28469,13.0145,36.9432,0.29639460654583,2.80367451738883,1.28799245547739,3.63648789635337,2.09437779351545,28469
"1288","Chile",28509,-51.9058,-74.4722,0.407227338088556,2.63639236302618,2.13672323599875,4.98465330797233,3.69928062050879,28509
"1293","United States",28540,44.7469,-116.669,0.743438503700652,2.28334161870029,2.17958448351986,6.47257508985315,4.55253120853509,28540
"1296","China",28568,45.3835,89.0454,0.045795461395307,1.60624057024941,2.32691082897973,6.95136909386879,2.99627669770714,28568
"1301","Peru",28643,-7.64738,-73.5496,0.00995281410114017,2.91353318528461,1.60565191297075,4.21937492462626,3.31522015660823,28643
"1305","Bolivia",28682,-15.6102,-61.8715,0.266975468173917,2.90011993055435,0.645168202832976,4.4215710245264,2.98847132047518,28682
"1308","Australia",28718,-24.9215,150.131,0.174820576457555,2.66595770299337,1.74337149134168,5.36316241230006,4.33107201983724,28718
"1314","Zambia",28799,-12.1,31.5533,0.802306478954716,2.82288189500949,0.945030605220204,4.06785166051235,2.58561693011275,28799
"1315","Australia",28810,-29.733,120.486,0.0782792078620416,2.38814668140726,1.70222902359367,5.36316241230006,4.33107201983724,28810
"1316","Russian Federation",28825,51.918,109.707,0.120974522886082,2.15230654889217,1.35559979478748,5.32502074550366,3.33487843404016,28825
"1317","Argentina",28848,-28.9459,-63.6682,0.312505107714772,2.74201400130458,1.56341412009162,5.78923793550226,3.80950249718057,28848
"1318","Romania",28852,44.9428,29.4656,0.0742685038948922,2.76120717357957,1.22841127855652,4.8616001175705,3.27944081689166,28852
"1322","Congo",28887,-4.95121,13.587,0.106875687730855,2.85426084561157,0.537133917557318,1.85125834871908,2.93941686176546,28887
"1329","Australia",28969,-33.5521,137.594,0.357715037042302,2.19181350713886,1.6631547485407,5.36316241230006,4.33107201983724,28969
"1330","Australia",28997,-33.5728,119.587,0.28398967872554,2.43242522362832,1.80610879135657,5.36316241230006,4.33107201983724,28997
"1331","Congo DRC",29020,-4.95121,22.5701,0.103808466708625,2.9219433601496,0.669871939903318,0,2.26709515600535,29020
"1335","Belarus",29039,54.0851,26.1634,0.545818797260056,2.63072744799259,2.09794009807444,4.53504081325116,3.15253405831716,29039
"1337","United Kingdom",29067,58.9881,-3.22039,0.653057140683048,2.67235079268111,1.91063173736143,5.3694440804306,4.4645225202218,29067
"1341","Chad",29110,13.8937,22.5701,0.360095995670971,2.58355298203157,1.05243232977732,2.46982201597816,2.33187050378788,29110
"1353","China",29175,41.457,84.5539,0.630174768402026,1.34616662194676,2.32715353933516,6.95136909386879,2.99627669770714,29175
"1357","Turkey",29243,37.9899,35.1465,0.469412008682666,2.68127893494337,2.0717934960647,5.33782451404581,3.5953428256262,29243
"1358","South Africa",29244,-33.4698,26.1682,0.371619825835334,2.57709496514561,1.84607039025845,5.25389021628127,3.49225402986176,29244
"1360","Australia",29261,-18.2042,125.876,0.0296942144562689,2.74199761290396,1.7175654138204,5.36316241230006,4.33107201983724,29261
"1361","Afghanistan",29263,32.0845,65.6892,0.212187611064916,1.97566426727554,1.40292457137104,0,2.26964184190232,29263
"849","Madagascar",22731,-19.9125,45.028,0.401914869034962,2.85334143924898,0.760351172220623,2.94694327069783,2.49680172397732,22731
"863","Brazil",22990,-22.4398,-52.8884,0.233124651169518,2.9407535840833,1.89015374726457,5.98977763964001,3.58078294659351,22990
"904","New Zealand",23855,-40.4123,176.632,0.88081358685211,2.90806993021043,2.49402627737509,4.37781602917206,4.21124915324027,23855
"920","Congo DRC",23986,2.27666,28.8583,0.00382975377437895,3.01761459448801,0.553546309187724,0,2.26709515600535,23986
"939","United States",24235,44.1032,-87.9227,0.658218337441005,2.79843071358209,2.05987886236601,6.47257508985315,4.55253120853509,24235
"956","Russian Federation",24502,59.9502,70.1808,0.0140114224732207,2.34393584215374,1.28745518790636,5.32502074550366,3.33487843404016,24502
"977","China",24749,37.9899,79.164,0.0159308890206899,1.06137168752134,2.43010958430114,6.95136909386879,2.99627669770714,24749
"1022","Botswana",25506,-20.7597,20.7735,0.517175888525815,2.51351882467798,0.765998467672813,2.07918124604762,3.53572152828684,25506
"1085","China",26314,35.826,86.3505,0.219380598563261,2.07102677271814,2.32708017707909,6.95136909386879,2.99627669770714,26314
"1093","South Africa",26417,-34.7343,19.8563,0.346439374611703,2.32418443158719,1.80652345001747,5.25389021628127,3.49225402986176,26417
"1129","Thailand",26792,13.0214,101.038,0.179551788005638,2.99162420743859,2.21501213288593,5.32023770690539,3.32253163472896,26792
"1136","Botswana",26877,-24.9215,24.3667,0.354669645864278,2.47899569968117,0.947052853758404,2.07918124604762,3.53572152828684,26877
"1140","Brazil",26902,-14.7378,-55.5833,0.239161784197855,2.92797953926058,1.89820503431926,5.98977763964001,3.58078294659351,26902
"1146","China",26976,48.4596,131.266,0.009388447241619,2.64143279434278,1.71952139358323,6.95136909386879,2.99627669770714,26976
"1147","Afghanistan",27004,30.5421,61.1977,0.00598232319380571,1.61019104613131,1.30989580605507,0,2.26964184190232,27004
"1178","Argentina",27357,-23.2723,-60.9732,0.117004233181832,2.71310786182327,1.48364077465269,5.78923793550226,3.80950249718057,27357
"1201","Namibia",27541,-19.9125,14.4853,0.668172278685223,2.39682181321058,0.498942610866858,2.59439255037543,3.33590723556634,27541
"1212","Brazil",27617,-19.9125,-54.685,0.307076893223702,2.94746727420222,1.93207780486766,5.98977763964001,3.58078294659351,27617
"1303","Madagascar",28672,-15.0968,47.2011,0.361291879050063,2.88621534300954,0.635049963614239,2.94694327069783,2.49680172397732,28672
"1320","South Africa",28866,-33.5737,18.9768,0.570740274763089,2.21785979395755,2.0314214355251,5.25389021628127,3.49225402986176,28866
"1321","Colombia",28871,10.3587,-72.6513,0.266976051800338,2.96983592437488,1.91101300355917,5.6784582838221,3.39165397941092,28871
"1327","Mexico",28961,29.7614,-103.194,0.0334202807150693,2.28841425630592,1.38934322637771,5.19781516944518,3.82053390533369,28961
"1354","Argentina",29185,-53.5749,-68.2785,0.119978901908316,2.26553375097754,2.16307816322241,5.78923793550226,3.80950249718057,29185
"1356","Brazil",29218,-19.0606,-54.685,0.231910793706709,2.94381679599392,1.95632943226615,5.98977763964001,3.58078294659351,29218
"1365","Russian Federation",29309,53.5535,128.571,0.0848755391733189,2.64091305603164,1.28228601654618,5.32502074550366,3.33487843404016,29309
"1366","Russian Federation",29330,54.0851,130.368,0.0680630028764652,2.61878873047189,1.20964317443018,5.32502074550366,3.33487843404016,29330
"1367","Saudi Arabia",29335,18.2354,42.333,0.129366421159558,2.10716957566824,2.11388486694219,4.32570034291599,3.93411693195139,29335
"1373","Pakistan",29378,25.7918,66.607,0.402298146291436,2.01286232198459,2.27429962534706,5.06566932773143,2.7175806602292,29378
"1376","Australia",29417,-35.7995,149.233,0.337216963819272,2.73774150818859,1.80374281487443,5.36316241230006,4.33107201983724,29417
"1377","Cameroon",29425,13.0145,14.4853,0.139552461960698,2.51958972564471,1.04490199980464,3.65791593682995,2.86238456188045,29425
"1378","Bolivia",29447,-14.7378,-61.8715,0.0551389435368039,2.93033945663003,0.660553046375749,4.4215710245264,2.98847132047518,29447
"1379","Australia",29453,-32.8185,142.046,0.0251847920807317,2.19595727780401,1.56351765156903,5.36316241230006,4.33107201983724,29453
"1380","Nepal",29457,29.7614,83.6555,0.0256331053423414,2.64290299797484,1.3024400278962,2.89376176205794,2.36517910349145,29457
"1381","Argentina",29468,-30.5139,-59.1766,0.470309547973201,2.91327127601588,1.66111352765049,5.78923793550226,3.80950249718057,29468
"1384","Ethiopia",29476,11.2468,40.5364,0.142608202827899,2.63453724480798,1.45880214228872,3.63648789635337,2.09437779351545,29476
"1385","Canada",29490,56.6424,-110.381,0.0542440401117057,2.35921416579121,1.55426625122695,5.43420630841758,4.37324138608759,29490
"1386","China",29495,24.9512,112.402,0.419985224360483,2.89514783488177,2.24660459208915,6.95136909386879,2.99627669770714,29495
"1390","India",29522,32.0845,76.469,0.363554670296108,2.73898571305387,2.17728599012195,5.50520154772776,2.65874601931954,29522
"1391","Germany",29531,47.8586,11.7903,0.702777833991895,2.71986130081765,2.27758237132542,5.36638186074997,4.41865905031594,29531
"1392","Argentina",29533,-28.1528,-56.4816,0.202049441335602,3.00729299148626,1.40443810691795,5.78923793550226,3.80950249718057,29533
"1399","Russian Federation",29610,54.6099,58.5027,0.149478750213782,2.277459130578,1.42215192514976,5.32502074550366,3.33487843404016,29610
"1400","Russian Federation",29610,54.6099,58.5027,0.149478750213782,2.277459130578,1.42215192514976,5.32502074550366,3.33487843404016,29610
"1408","Mexico",29675,27.3836,-109.481,0.777909278644954,2.41364895957521,2.20020614319603,5.19781516944518,3.82053390533369,29675
"1415","Chile",29745,-20.7597,-69.0581,0.0203145217818602,1.41760018716143,2.04325800102738,4.98465330797233,3.69928062050879,29745
"1416","Australia",29768,-32.817,138.455,0.369065004080688,2.22263132521955,1.83727611026349,5.36316241230006,4.33107201983724,29768
"1418","Brazil",29805,-17.3436,-47.4985,0.668832724626461,2.89050085965997,1.91612204477617,5.98977763964001,3.58078294659351,29805
"1424","Angola",29890,-7.64738,18.9768,0.369177189560194,2.90026306239979,0.686812847164603,2.44870631990508,2.7855635422284,29890
"1425","China",29892,42.1292,117.792,0.480899135955121,2.54475070883731,2.32859660246274,6.95136909386879,2.99627669770714,29892
"1426","Canada",29898,53.5535,-96.0075,0.218246714720229,2.7007191655555,1.80803866155411,5.43420630841758,4.37324138608759,29898
