"","mean_barle","Fishnet_ID","COUNTRY","Field1","Barley_Pred","Barley_Error_Ratio"
"3348",1.985580487,58808,"United States",58808,0.658670606,1.326909881
"3349",1.851818557,46397,"United States",46397,0.525587489,1.326231068
"3350",1.840666016,11102,"Canada",11102,0.515037693,1.325628323
"3351",1.887753809,51068,"Australia",51068,0.5629298,1.324824009
"3352",1.886223049,74374,"Canada",74374,0.561420633,1.324802416
"3353",1.8443393,74059,"Ukraine",74059,0.519779274,1.324560026
"3354",1.883969863,69051,"United States",69051,0.559861947,1.324107916
"3355",1.850288,64601,"India",64601,0.526488688,1.323799312
"3356",1.892121228,38267,"Laos",38267,0.569165079,1.322956149
"3357",1.865947379,36884,"Russian Federation",36884,0.544599434,1.321347945
"3358",1.840368966,64771,"Israel",64771,0.519470886,1.32089808
"3359",1.976770843,57056,"China",57056,0.658560599,1.318210244
"3360",1.903695353,63611,"Mexico",63611,0.585891259,1.317804094
"3361",1.900769682,67468,"Latvia",67468,0.583419103,1.317350579
"3362",1.922477233,65720,"United States",65720,0.605179932,1.317297301
"3363",1.885340639,51070,"Australia",51070,0.568492857,1.316847782
"3364",1.823881865,44051,"Canada",44051,0.507199371,1.316682494
"3365",1.865766328,52875,"Moldova",52875,0.549744064,1.316022264
"3366",1.911008802,47496,"Bulgaria",47496,0.595380821,1.315627981
"3367",1.903503387,67188,"United States",67188,0.58902084,1.314482547
"3368",1.869154093,61308,"India",61308,0.555033769,1.314120324
"3369",1.838148099,67179,"Georgia",67179,0.524713455,1.313434644
"3370",1.902979929,10340,"Argentina",10340,0.589681554,1.313298375
"3371",1.906117186,65132,"United States",65132,0.593197814,1.312919372
"3372",1.889403542,71653,"Estonia",71653,0.577122024,1.312281518
"3373",1.835984804,46687,"Zambia",46687,0.523722831,1.312261973
"3374",1.864465435,52964,"Turkey",52964,0.552572122,1.311893313
"3375",1.913344362,47097,"Greece",47097,0.60166119,1.311683172
"3376",1.925,50195,"China",50195,0.613323798,1.311676202
"3377",1.922254682,44765,"United States",44765,0.611180867,1.311073815
"3378",1.882129987,46160,"Argentina",46160,0.571378038,1.310751949
"3379",1.952760161,66308,"United Kingdom",66308,0.642903871,1.30985629
"3380",1.854545455,60498,"China",60498,0.544734305,1.30981115
"3381",1.88653865,71189,"Latvia",71189,0.5772231,1.30931555
"3382",1.875555462,47823,"Tanzania",47823,0.56626934,1.309286123
"3383",1.874745433,41631,"Australia",41631,0.566068468,1.308676965
"3384",1.857113416,55983,"Russian Federation",55983,0.551849974,1.305263442
"3385",1.948519848,56824,"United States",56824,0.645279672,1.303240176
"3386",1.843543994,51250,"Russian Federation",51250,0.540897494,1.3026465
"3387",1.847242272,41549,"Russian Federation",41549,0.544671219,1.302571053
"3388",1.850719452,63903,"Mexico",63903,0.548294636,1.302424816
"3389",1.827430485,58774,"Kenya",58774,0.52513418,1.302296305
"3390",1.864139501,42024,"Australia",42024,0.562005207,1.302134294
"3391",1.865562932,64526,"India",64526,0.563955131,1.301607801
"3392",1.730000019,46749,"Russian Federation",46749,0.428392347,1.301607672
"3393",1.783218449,46038,"Argentina",46038,0.48183548,1.301382969
"3394",1.809483716,52589,"Tunisia",52589,0.51019916,1.299284556
"3395",1.841611358,50261,"Argentina",50261,0.543237388,1.29837397
"3396",1.891228711,59422,"Spain",59422,0.594862209,1.296366502
"3397",1.875227289,47617,"Laos",47617,0.579183173,1.296044116
"3398",1.730000019,57899,"Russian Federation",57899,0.434119357,1.295880662
"3399",1.815355043,55264,"Canada",55264,0.520148529,1.295206514
"3400",1.833333333,69830,"China",69830,0.539564826,1.293768508
"3401",1.849613782,48044,"Australia",48044,0.555877014,1.293736768
"3402",1.916801331,35814,"United States",35814,0.623113549,1.293687783
"3403",1.860002834,45228,"Australia",45228,0.566350445,1.293652389
"3404",1.801145847,62807,"China",62807,0.507627443,1.293518404
"3405",1.852785067,56833,"India",56833,0.559484492,1.293300575
"3406",1.932642077,60711,"United States",60711,0.639379011,1.293263066
"3407",1.91397448,48408,"United States",48408,0.620892913,1.293081567
"3408",1.901233679,56849,"Ukraine",56849,0.608152478,1.293081201
"3409",1.806349308,74702,"Finland",74702,0.513695131,1.292654177
"3410",1.840291278,60442,"Malaysia",60442,0.547943768,1.29234751
"3411",1.923611186,63877,"Austria",63877,0.631696836,1.29191435
"3412",1.850229667,64536,"Greece",64536,0.55832044,1.291909227
"3413",1.875924855,73365,"Romania",73365,0.584203207,1.291721648
"3414",1.824667748,42279,"Australia",42279,0.53319015,1.291477598
"3415",1.837999138,52802,"Chile",52802,0.547515734,1.290483404
"3416",1.971223652,47684,"United States",47684,0.681281846,1.289941806
"3417",1.874120122,72281,"Canada",72281,0.584879453,1.289240669
"3418",1.806410873,55851,"United States",55851,0.518394272,1.288016601
"3419",1.845179313,37232,"Australia",37232,0.557256101,1.287923212
"3420",1.810217217,65506,"Ukraine",65506,0.522982182,1.287235035
"3421",1.863341364,31733,"Mexico",31733,0.576168687,1.287172677
"3422",1.914508762,55327,"United States",55327,0.627458533,1.287050229
"3423",1.88635836,60464,"Belarus",60464,0.599531647,1.286826713
"3424",1.833333333,49631,"China",49631,0.54668416,1.286649174
"3425",1.846249908,15260,"Tanzania",15260,0.559770186,1.286479722
"3426",1.936363636,60080,"China",60080,0.650304963,1.286058673
"3427",1.780111084,18196,"Australia",18196,0.494204275,1.285906809
"3428",1.826293783,47283,"South Africa",47283,0.54048554,1.285808243
"3429",1.802424431,37908,"Canada",37908,0.516768735,1.285655696
"3430",1.826988394,41407,"Argentina",41407,0.541451181,1.285537213
"3431",1.909878961,63477,"United States",63477,0.624349854,1.285529107
"3432",1.888888889,53195,"China",53195,0.60340602,1.285482869
"3433",1.929355158,72934,"Poland",72934,0.644963828,1.28439133
"3434",1.81766105,56006,"Canada",56006,0.53341076,1.28425029
"3435",1.850256926,64745,"Canada",64745,0.566281695,1.283975231
"3436",1.834211319,63573,"India",63573,0.55070366,1.283507659
"3437",1.809917355,46009,"Vietnam",46009,0.526459141,1.283458215
"3438",1.848450654,58985,"Azerbaijan",58985,0.565278294,1.28317236
"3439",1.792856509,63701,"Canada",63701,0.510698153,1.282158356
"3440",1.791150868,64280,"Canada",64280,0.509125838,1.28202503
"3441",1.852073164,67258,"Romania",67258,0.570228164,1.281845
"3442",1.861025167,45415,"Chile",45415,0.579745531,1.281279636
"3443",1.836382365,62082,"Latvia",62082,0.55547097,1.280911395
"3444",1.846249908,48801,"Tanzania",48801,0.565696718,1.28055319
"3445",1.855613172,43578,"Estonia",43578,0.575499446,1.280113726
"3446",1.78295517,39390,"Australia",39390,0.502865858,1.280089312
"3447",1.887531241,47440,"United States",47440,0.607625393,1.279905848
"3448",1.890635371,73116,"Sweden",73116,0.611101242,1.279534129
"3449",1.730000019,76524,"Russian Federation",76524,0.451835927,1.278164092
"3450",1.838336969,53987,"India",53987,0.560853344,1.277483625
"3451",1.843303497,46224,"Australia",46224,0.567181361,1.276122136
"3452",1.84659136,44956,"Argentina",44956,0.570472597,1.276118763
"3453",1.843639309,40518,"Latvia",40518,0.567931241,1.275708068
"3454",1.821250032,71248,"United States",71248,0.546155155,1.275094877
"3455",1.778125018,73621,"China",73621,0.50328143,1.274843589
"3456",1.868331947,57096,"Turkey",57096,0.5937206,1.274611347
"3457",1.846249908,53247,"Tanzania",53247,0.571938007,1.274311901
"3458",1.834833431,58912,"Moldova",58912,0.56125918,1.273574251
"3459",1.79014079,80221,"Finland",80221,0.517025634,1.273115156
"3460",1.84691271,57803,"Kenya",57803,0.573961192,1.272951518
"3461",1.826097451,55664,"United States",55664,0.553306671,1.27279078
"3462",1.819764853,66327,"Ukraine",66327,0.54933604,1.270428813
"3463",1.890691936,63090,"Spain",63090,0.620635468,1.270056468
"3464",1.919979334,52614,"United States",52614,0.650651844,1.26932749
"3465",1.899402537,63475,"United States",63475,0.630354361,1.269048176
"3466",1.792992817,68996,"United States",68996,0.524827718,1.268165099
"3467",1.845971419,50645,"Mexico",50645,0.578397972,1.267573447
"3468",1.82088227,46355,"India",46355,0.553610729,1.267271541
"3469",1.831597131,45808,"Tanzania",45808,0.565444236,1.266152895
"3470",1.796100831,57860,"United States",57860,0.530449396,1.265651435
"3471",1.837741844,45543,"Tanzania",45543,0.572178451,1.265563393
"3472",1.850311123,59943,"Belarus",59943,0.585404287,1.264906836
"3473",1.888520554,66545,"United States",66545,0.624006147,1.264514407
"3474",1.907317127,46958,"Japan",46958,0.643360942,1.263956185
"3475",1.823018392,71030,"Turkey",71030,0.56002285,1.262995542
"3476",1.828459878,47650,"Australia",47650,0.566587937,1.261871941
"3477",1.809803897,54817,"Norway",54817,0.548770687,1.26103321
"3478",1.786576643,53355,"Mexico",53355,0.525550538,1.261026105
"3479",1.796227309,51769,"Australia",51769,0.535308107,1.260919202
"3480",1.918584252,66366,"Austria",66366,0.657723205,1.260861047
"3481",1.897819649,59099,"United States",59099,0.637252563,1.260567086
"3482",1.879922845,71009,"United States",71009,0.620268281,1.259654564
"3483",1.914142674,19029,"United States",19029,0.65459565,1.259547024
"3484",1.657916685,44119,"Russian Federation",44119,0.398503653,1.259413032
"3485",1.784937099,74488,"Finland",74488,0.525562697,1.259374402
"3486",1.832370062,64376,"Sweden",64376,0.573105066,1.259264996
"3487",1.81001036,75071,"Russian Federation",75071,0.550925852,1.259084508
"3488",1.828334735,72898,"Canada",72898,0.569885932,1.258448803
"3489",1.855153033,70596,"Belarus",70596,0.596745536,1.258407497
"3490",1.777777778,27338,"China",27338,0.519583847,1.258193931
"3491",1.85023328,58529,"Belarus",58529,0.592379113,1.257854167
"3492",1.749626698,63581,"United States",63581,0.492644263,1.256982435
"3493",1.813711197,49665,"Australia",49665,0.557211439,1.256499758
"3494",1.711979186,62290,"Russian Federation",62290,0.456086424,1.255892762
"3495",1.809968368,34568,"Brazil",34568,0.554625575,1.255342793
"3496",1.747052649,62994,"China",62994,0.492287503,1.254765146
"3497",1.836357714,55830,"Lithuania",55830,0.581965177,1.254392537
"3498",1.839155826,50847,"United States",50847,0.585025188,1.254130638
"3499",1.853333314,32578,"New Zealand",32578,0.59991059,1.253422724
"3500",1.762901012,73802,"Canada",73802,0.509691495,1.253209517
"3501",1.878271723,62009,"United States",62009,0.625636806,1.252634917
"3502",1.872395405,9006,"United States",9006,0.619865388,1.252530017
"3503",1.787893757,60357,"India",60357,0.536030798,1.251862959
"3504",1.758343521,58716,"Canada",58716,0.506639681,1.25170384
"3505",1.792607581,47830,"Australia",47830,0.541473367,1.251134214
"3506",1.809530904,47085,"Australia",47085,0.558556317,1.250974587
"3507",1.730000019,56269,"Russian Federation",56269,0.479831939,1.25016808
"3508",1.803499573,43402,"Turkey",43402,0.553677709,1.249821864
"3509",1.730000019,74342,"Russian Federation",74342,0.480192792,1.249807227
"3510",1.875165359,65752,"United States",65752,0.625505196,1.249660163
"3511",1.816944354,16297,"Tanzania",16297,0.567603069,1.249341285
"3512",1.788596476,69163,"Canada",69163,0.540089494,1.248506982
"3513",1.75,61998,"China",61998,0.501944336,1.248055664
"3514",1.719367981,55806,"Finland",55806,0.471427873,1.247940108
"3515",1.92302363,52556,"United States",52556,0.675233882,1.247789748
"3516",1.800131378,43889,"Belarus",43889,0.552508072,1.247623306
"3517",1.81403319,42820,"Greece",42820,0.56647971,1.24755348
"3518",1.801241191,54740,"India",54740,0.55547882,1.245762371
"3519",1.806224589,44180,"Australia",44180,0.561048418,1.245176171
"3520",1.856072307,41730,"United States",41730,0.611232296,1.244840011
"3521",1.806287789,54851,"Tanzania",54851,0.562172509,1.24411528
"3522",1.757918625,59877,"United States",59877,0.514006208,1.243912417
"3523",1.848151766,64819,"Poland",64819,0.605045375,1.243106391
"3524",1.730000019,74844,"Russian Federation",74844,0.487960607,1.242039412
"3525",1.797691164,54846,"Latvia",54846,0.556697436,1.240993728
"3526",1.730000019,61367,"Russian Federation",61367,0.489201112,1.240798907
"3527",1.740937736,24556,"Canada",24556,0.500720711,1.240217025
"3528",1.88367104,71310,"Hungary",71310,0.644281421,1.239389619
"3529",1.737878734,76649,"Finland",76649,0.498508765,1.239369969
"3530",1.809977945,46339,"Canada",46339,0.570918243,1.239059702
"3531",1.800651354,19998,"Australia",19998,0.562054849,1.238596505
"3532",1.859139087,17813,"United States",17813,0.620689224,1.238449863
"3533",1.89216095,56054,"United States",56054,0.65414026,1.23802069
"3534",1.730000019,50328,"Russian Federation",50328,0.492003724,1.237996295
"3535",1.674739361,19791,"Argentina",19791,0.436953765,1.237785596
"3536",1.828739405,58562,"Switzerland",58562,0.591307858,1.237431547
"3537",1.778703675,64356,"Kazakhstan",64356,0.541439147,1.237264528
"3538",1.730000019,61182,"Russian Federation",61182,0.492752176,1.237247843
"3539",1.778677598,46073,"Tanzania",46073,0.542230887,1.236446712
"3540",1.802533165,46407,"Colombia",46407,0.5668611,1.235672065
"3541",1.730000019,64806,"Russian Federation",64806,0.495844981,1.234155038
"3542",1.812655128,28188,"Mexico",28188,0.578565363,1.234089765
"3543",1.844592292,65622,"United States",65622,0.610739937,1.233852355
"3544",1.730000019,46025,"Russian Federation",46025,0.496316181,1.233683838
"3545",1.730000019,66006,"Russian Federation",66006,0.496334607,1.233665412
"3546",1.77574071,64317,"Georgia",64317,0.542626474,1.233114236
"3547",1.791040705,46395,"Argentina",46395,0.558031305,1.2330094
"3548",1.693958352,70976,"Russian Federation",70976,0.461076599,1.232881753
"3549",1.86727594,32867,"United States",32867,0.6344706,1.23280534
"3550",1.781816941,56842,"Russian Federation",56842,0.549033425,1.232783516
"3551",1.730000019,52969,"Russian Federation",52969,0.499006117,1.230993902
"3552",1.809917355,47394,"Laos",47394,0.579287405,1.23062995
"3553",1.833333333,57821,"China",57821,0.603005848,1.230327486
"3554",1.770264701,31984,"Brazil",31984,0.540224828,1.230039873
"3555",1.77558126,44100,"Brazil",44100,0.545835237,1.229746023
"3556",1.730000019,61694,"Russian Federation",61694,0.500472048,1.229527971
"3557",1.730000019,54672,"Russian Federation",54672,0.500704536,1.229295483
"3558",1.7876388,44628,"Tanzania",44628,0.559484284,1.228154516
"3559",1.730000019,74493,"Russian Federation",74493,0.502002007,1.227998012
"3560",1.730000019,55086,"Russian Federation",55086,0.502117553,1.227882466
"3561",1.730000019,13778,"Russian Federation",13778,0.502428231,1.227571788
"3562",1.707532486,60438,"Russian Federation",60438,0.480174546,1.22735794
"3563",1.798611111,52729,"China",52729,0.571774546,1.226836565
"3564",1.804461002,37133,"Colombia",37133,0.577814141,1.226646861
"3565",1.801398771,48752,"Latvia",48752,0.575096204,1.226302567
"3566",1.788777261,48674,"Australia",48674,0.562498769,1.226278492
"3567",1.804461002,57002,"Colombia",57002,0.578972113,1.225488889
"3568",1.730000019,75409,"Russian Federation",75409,0.504633095,1.225366924
"3569",1.788452324,70684,"Estonia",70684,0.563652697,1.224799627
"3570",1.747792482,51374,"Australia",51374,0.523197942,1.22459454
"3571",1.787802458,70795,"Estonia",70795,0.563301397,1.224501061
"3572",1.771986979,29768,"Australia",29768,0.548049392,1.223937587
"3573",1.730000019,49351,"Russian Federation",49351,0.506185854,1.223814165
"3574",1.627023827,70108,"Russian Federation",70108,0.403450846,1.223572981
"3575",1.730000019,15623,"Russian Federation",15623,0.506476661,1.223523358
"3576",1.799919981,62400,"India",62400,0.576953249,1.222966732
"3577",1.730000019,61735,"Russian Federation",61735,0.507169961,1.222830058
"3578",1.730000019,67231,"Russian Federation",67231,0.507259705,1.222740314
"3579",1.763482994,36207,"India",36207,0.541908398,1.221574596
"3580",1.730000019,72563,"Russian Federation",72563,0.508506518,1.221493501
"3581",1.730000019,77221,"Russian Federation",77221,0.508549229,1.22145079
"3582",1.730000019,76748,"Russian Federation",76748,0.508676113,1.221323906
"3583",1.774571542,45427,"Uruguay",45427,0.553525831,1.221045711
"3584",1.730000019,38022,"Russian Federation",38022,0.509469844,1.220530175
"3585",1.745454567,62295,"Kazakhstan",62295,0.525019291,1.220435276
"3586",1.758343555,5469,"Canada",5469,0.537982659,1.220360896
"3587",1.750988402,46656,"Greece",46656,0.530805247,1.220183155
"3588",1.804172724,65080,"United States",65080,0.584707391,1.219465333
"3589",1.786184154,70531,"Estonia",70531,0.567097574,1.21908658
"3590",1.730515231,50113,"Canada",50113,0.513129052,1.217386179
"3591",1.844290324,31096,"Poland",31096,0.627321078,1.216969246
"3592",1.745555614,61076,"Canada",61076,0.528747798,1.216807816
"3593",1.777976854,75726,"Estonia",75726,0.561835349,1.216141505
"3594",1.709404781,65197,"Russian Federation",65197,0.493481061,1.21592372
"3595",1.726173908,65440,"Canada",65440,0.510277815,1.215896093
"3596",1.835944315,69633,"Canada",69633,0.620485872,1.215458443
"3597",1.740891453,64582,"United States",64582,0.525448533,1.21544292
"3598",1.730000019,69330,"Russian Federation",69330,0.514680127,1.215319892
"3599",1.730000019,44179,"Russian Federation",44179,0.515365615,1.214634404
"3600",1.711979186,66131,"Russian Federation",66131,0.497461418,1.214517768
"3601",1.706424594,8056,"Australia",8056,0.492848913,1.213575681
"3602",1.730000019,49900,"Russian Federation",49900,0.516513855,1.213486164
"3603",1.752940252,52195,"Brazil",52195,0.539709195,1.213231057
"3604",1.716541767,43148,"South Africa",43148,0.503363924,1.213177843
"3605",1.730000019,76595,"Russian Federation",76595,0.51692973,1.213070289
"3606",1.730000019,69280,"Russian Federation",69280,0.516978038,1.213021981
