FISHNET_ID,Achatina.fulica_MEAN,Paspalum.urvillei_mean,Spodoptera.frugiperda_mean,Verbesina.encelioides_mean,Xanthium.spinosum_mean,MeanProbability,Stdev
58332,0.00199882,0.001461739,0.132037511,0.000843916,0.069595762,0.041187549,0.05253998
65720,4.81E-05,0.00029648,0.13785402,0.044249704,0.007637475,0.038017163,0.052523642
46919,0.133800171,0.000415331,0.004583748,0.002423024,0.002755888,0.028795632,0.052518935
37255,3.81E-05,0.000122018,0.00748572,0.063237036,0.134898643,0.041156294,0.052504126
55851,7.27E-05,0.000192627,0.00499855,0.074291245,0.130645485,0.042040126,0.052489235
599,0.003268792,0.010562254,0.031070884,0.148400779,0.049691601,0.048598862,0.052479416
61037,0.133681051,0.000308506,0.000542474,0.062291841,0.003076854,0.039980145,0.052476077
43592,0.135248779,0.003885566,0.005991339,0.001518285,0.00505795,0.030340384,0.052475555
61497,0.06640563,0.156595085,0.142139037,0.025764855,0.045775303,0.087335982,0.052452972
67102,6.97E-05,0.000274564,0.026168824,0.070010961,0.138691783,0.047043173,0.052452898
73058,0.000814225,0.000766819,0.136129458,0.044995928,0.089587085,0.054458703,0.052448466
72589,0.000127207,0.00079155,0.138650519,0.027810504,0.011350704,0.035746097,0.052417468
72644,0.0079632,0.001618298,0.050501592,0.026980938,0.145664318,0.046545669,0.052402309
25021,0.026710177,0.148769288,0.028146531,0.000308982,0.026346004,0.046056196,0.052395235
52779,0.135281995,0.00395899,0.009313577,0.000441591,0.004656767,0.030730584,0.052352022
62119,8.14E-05,0.000163326,0.011504394,0.063503664,0.135693856,0.042189331,0.052303392
64935,6.31E-05,0.000282857,0.132280362,0.003275034,0.002630728,0.02770641,0.052302197
21602,0.135253332,0.00140155,0.006850975,0.009501446,0.00121165,0.030843791,0.05230184
42889,0.004354079,0.000535302,0.007973401,0.139164282,0.035651652,0.037535743,0.052298943
48217,0.069107656,0.151445172,0.066374469,0.149481161,0.016728084,0.090627308,0.052297188
53001,0.007113856,0.002450948,0.0068444,0.140144093,0.030822495,0.037475158,0.052291329
43463,0.017543074,0.020393486,0.021427893,0.154676336,0.049264439,0.052661045,0.052285052
48343,0.138856991,0.001430686,0.024907912,0.005678973,0.006835937,0.0355421,0.052280955
60150,0.135875225,0.000131317,0.004664161,0.016091325,0.002704534,0.031893312,0.052276528
54306,0.122938498,0.006934838,0.071098053,0.138082164,0.022333857,0.072277482,0.05227277
71364,0.000165551,0.000300454,0.134168102,0.007727961,0.006866934,0.0298458,0.052257467
37534,0.005747274,0.001631637,0.021176335,0.143370144,0.041746193,0.042734317,0.052250865
70514,0.000201846,8.85E-05,0.004348162,0.133762474,0.05974582,0.039629363,0.052208209
40498,0.135166664,0.00128201,0.013149408,0.004935912,0.001120069,0.031130812,0.052200686
48520,3.77E-05,0.001737972,0.103212286,0.083386881,0.125178419,0.062710645,0.052183679
53541,0.157769056,0.069550174,0.007327834,0.030435361,0.042355215,0.061487528,0.052151115
45932,0.069898138,0.011590799,0.048047458,0.162373063,0.034278098,0.065237511,0.052132504
49583,0.130292878,0.010965017,0.09190339,0.003540396,0.008744313,0.049089199,0.052120915
77406,0.026292193,0.005497215,0.026066942,0.004780088,0.143800645,0.041287416,0.052113732
47554,0.043646072,0.003967795,0.00624585,0.009314542,0.140938519,0.040822556,0.052110949
37574,0.004902979,0.001555616,0.080547471,0.037115274,0.140195398,0.052863348,0.052103704
27981,0.001063299,0.000688287,0.141096147,0.036974302,0.066770848,0.049318577,0.052102902
55160,0.176120437,0.125512079,0.076494744,0.034887665,0.048727621,0.092348509,0.05210265
69423,0.006827746,0.003455622,0.048068642,0.009007111,0.140611208,0.041594066,0.052098872
45196,0.086716769,0.145568338,0.139372047,0.000344667,0.098795641,0.094159492,0.052086762
53633,0.144994336,0.014782711,0.018338181,0.011108756,0.015534558,0.040951708,0.05207243
57524,0.134126242,0.003497208,0.005068526,0.00179735,0.005661169,0.030030099,0.052065371
51488,0.003287346,0.025363202,0.013531988,0.146323125,0.062465478,0.050194228,0.052062085
47232,0.014110225,0.00494477,0.012849928,0.14449891,0.035228319,0.04232643,0.052061513
46220,0.135351386,0.003619347,0.038278923,0.09803189,0.006705697,0.056397448,0.052058102
49255,0.132129824,0.008045934,0.002268058,0.104699435,0.041555075,0.057739665,0.052053094
50898,0.13456714,0.000892255,0.000405197,0.047988392,0.001489799,0.037068557,0.052046117
62561,0.004957797,0.019911791,0.143009422,0.085300418,0.021398281,0.054915542,0.052015802
72138,3.97E-05,0.000355555,0.077805185,0.138231565,0.044290265,0.052144461,0.052015659
45976,0.163246051,0.038356556,0.139087878,0.042941077,0.060455141,0.08881734,0.052004032
69187,0.001076119,0.002644409,0.031128776,0.095252153,0.130654607,0.052151213,0.052003857
85399,0.015730251,0.000362497,0.001533846,0.001215785,0.133810077,0.030530491,0.051953797
16084,0.145757397,0.009978827,0.033522903,0.014378669,0.012483697,0.043224299,0.051941255
43011,0.001143442,0.001442101,0.004041247,0.134308133,0.013018955,0.030790775,0.051937515
69023,2.53E-05,0.001477171,0.12310606,0.015926886,0.096442828,0.047395653,0.051923848
72642,0.01538509,0.001270492,0.00732315,0.009224176,0.137607114,0.034162004,0.051918271
42747,0.135158864,0.097061368,0.011102719,0.014082166,0.114589618,0.074398947,0.051894449
63549,2.43E-05,0.000169602,0.131945762,0.007131174,0.002215402,0.028297241,0.051887967
62460,0.001761001,0.002480266,0.118414249,0.042476632,0.115694639,0.056165357,0.051861284
68409,0.026997747,0.000225807,1.37E-05,0.012850737,0.137238457,0.035465299,0.051845015
44222,0.000585247,0.001696639,0.000873177,0.041991801,0.134667798,0.035962932,0.051838303
40496,0.17566478,0.114484079,0.031026243,0.114951767,0.049592228,0.097143819,0.051799685
47945,0.001025709,0.000755362,0.114467185,0.052829259,0.118649701,0.057545443,0.05179894
41949,0.002840472,0.001101577,0.000757997,0.086783557,0.122657443,0.042828209,0.051797322
29079,0.037736712,0.004038565,0.01066054,0.009157627,0.141405004,0.040599689,0.051752449
52905,0.132002087,0.001238541,0.007041171,0.000172453,0.00256157,0.028603164,0.05175239
77826,0.002716388,0.001867756,0.111202257,0.023812415,0.116400706,0.051199904,0.051741306
56432,0.034514591,0.004544535,0.010568181,0.008521284,0.141106216,0.039850961,0.051704308
45462,3.26E-05,0.00011757,0.00701714,0.125737494,0.082253952,0.043031754,0.051703434
56620,0.042123023,0.142704309,0.187163159,0.096011541,0.070487285,0.107697864,0.05169418
38365,0.002226853,0.003029043,0.005756735,0.136859954,0.044698219,0.038514161,0.051689745
53323,0.003086796,0.000646387,0.014842008,0.138832677,0.03307405,0.038096384,0.051656489
54724,0.001586056,0.00100415,0.105502551,0.063855069,0.126052031,0.059599971,0.051652906
70624,0.013029164,0.026042941,0.155753448,0.034691783,0.072896596,0.060482787,0.05164054
60598,0.001174179,0.001222469,0.134421134,0.002729981,0.022679735,0.0324455,0.051633682
85216,0.037921675,0.002426882,0.00495074,0.002864765,0.136707077,0.036974228,0.051633356
66663,0.027566583,0.110355786,0.006809785,0.146373423,0.084090635,0.075039243,0.05162686
71687,0.012707531,0.004284261,0.055198499,0.006570763,0.140098537,0.043771918,0.051609265
52508,0.132525802,0.001598412,0.010544947,0.000169615,0.00302456,0.029572667,0.051600974
36692,0.132436261,0.006760077,0.002908798,0.016696839,0.086349145,0.049030224,0.051591991
59618,0.000151561,0.000288924,0.131040178,0.001739405,0.007232022,0.028090418,0.051539508
43450,0.001035043,0.000740538,0.126636249,0.046035629,0.101715437,0.055232579,0.051479082
56599,0.004311681,0.001728632,0.120186589,0.059511517,0.11593338,0.06033436,0.051473079
52106,0.098390906,0.009864496,0.033765467,0.146597432,0.026594022,0.063042465,0.051467413
67459,0.031921655,0.004866664,0.012395627,0.005635368,0.139978949,0.038959653,0.051444959
43893,0.012797908,0.000159368,0.000209752,0.004078843,0.132406615,0.029930497,0.051444788
44120,0.002946995,0.000280779,0.000152593,0.017099925,0.132713602,0.030638779,0.051420659
59160,0.134155344,0.001218713,0.000490097,0.038935698,0.002716302,0.035503231,0.051420524
49984,0.081323475,0.025612845,0.025759203,0.166131886,0.075731573,0.074911796,0.051398931
6542,0.133535467,0.002529345,0.020800341,0.000211408,0.002123745,0.031840061,0.051393346
63001,0.013041932,0.008449109,0.020732273,0.043704794,0.146275765,0.046440774,0.051369811
53542,0.005585507,0.001292806,0.002202218,0.134479735,0.052508046,0.039213662,0.051363521
38521,0.002264058,0.000199544,0.000182129,0.006354059,0.130516541,0.027903266,0.051355972
60542,0.136937351,0.011236168,0.017959231,0.003174324,0.004651732,0.034791761,0.051342001
75844,0.006679791,0.001363913,0.053291721,0.034050572,0.14322367,0.047721933,0.051326472
51437,0.150477354,0.036982377,0.021921979,0.004489735,0.042902895,0.051354868,0.051314534
45541,0.141099243,0.057178292,0.016351897,0.002016372,0.096574794,0.062644119,0.051293403
74193,0.003408053,0.001376742,0.127299088,0.055871273,0.104494986,0.058490028,0.051291232
54982,0.129597144,0.001159393,0.004329079,3.68E-06,0.000249746,0.027067809,0.051287885
52950,0.006274721,0.034392647,0.006028032,0.133385392,0.097062574,0.055428673,0.051204844
55472,0.009083639,0.00135185,0.022401822,0.017588184,0.139322468,0.037949592,0.051196519
40683,0.005345053,0.002426633,0.057427799,0.064422238,0.143213296,0.054567004,0.051195495
15694,0.007575774,0.025026633,0.007307787,0.128907756,0.102108397,0.054185269,0.051186415
66213,0.004248739,0.000455886,0.012389103,0.011830569,0.134627427,0.032710345,0.051159403
45231,0.138162866,0.004948779,0.048582052,0.00544292,0.00909872,0.041247067,0.051145856
83632,0.097750743,0.006360437,0.008254096,0.00188332,0.119898191,0.046829357,0.051142883
50627,8.13E-05,0.000163419,0.007252869,0.114617613,0.097629836,0.04394901,0.051115246
43312,0.002326441,0.02770664,0.008547862,0.130066885,0.096970141,0.053123594,0.051100211
72132,0.003848457,0.001462311,0.122040257,0.059807914,0.111160653,0.059663918,0.051079418
75935,0.0001872,0.000175109,0.133899219,0.01394953,0.014416566,0.032525525,0.051072389
44606,0.158706218,0.038370329,0.027221412,0.057444146,0.01835963,0.060020347,0.051040468
50491,0.130350054,0.000886979,0.010449762,0.000462101,0.000729667,0.028575713,0.051027463
47511,0.004423304,0.000625301,0.003698054,0.130829249,0.004553142,0.02882581,0.051021602
63325,0.147943455,0.056825267,0.038238844,2.62E-05,0.022023599,0.05301148,0.051014783
59228,6.92E-05,0.000156889,0.009085722,0.036264483,0.134540246,0.036023303,0.051010545
46691,1.85E-05,0.000126896,0.008398319,0.133194681,0.051932678,0.038734214,0.051003289
60636,0.158276612,0.132086173,0.029634383,0.035973516,0.086337124,0.088461561,0.050985082
44516,0.000130665,0.001214312,0.023362311,0.126247839,0.090229448,0.048236915,0.050976778
51805,0.118954549,0.010952943,0.024267066,0.114755908,0.005528135,0.05489172,0.050976497
62254,0.002467789,0.001405569,0.13359637,0.038706516,0.085815063,0.052398262,0.05097173
40156,0.000116338,0.000190996,0.017533697,0.136415967,0.043783393,0.039608078,0.050970154
63663,0.000579939,0.001268421,0.009152504,0.134778729,0.029106726,0.034977264,0.050953265
29522,0.147767804,0.113654041,0.056886062,0.012121269,0.030923274,0.07227049,0.05094437
47201,0.012016032,0.002954341,0.000619758,0.134687579,0.017333671,0.033522276,0.050943071
78074,0.003474025,0.001368886,0.077332377,0.038758453,0.137064924,0.051599733,0.050932481
34215,2.65E-05,0.000130863,0.009855867,0.133515167,0.020320011,0.03276968,0.05092563
50322,0.129486179,0.001183138,0.003447044,0.003583592,0.000797403,0.027699471,0.050906045
75353,0.002946956,0.001310242,0.130100316,0.051720384,0.096498618,0.056515303,0.050899072
55887,0.158654415,0.109228704,0.021725285,0.12031667,0.042318481,0.090448711,0.050864977
47348,3.61E-05,7.30E-05,0.131486213,0.017166649,0.0041555,0.030583482,0.050840626
51739,0.130596861,1.42E-05,7.54E-05,0.018905491,0.00024526,0.029967442,0.05083854
42723,0.047087791,0.045008577,0.033720509,0.131659938,0.156399628,0.082775289,0.050826264
55100,0.0001185,0.000961917,0.134330407,0.032996413,0.009087157,0.035498879,0.050825358
45878,0.004836229,0.00693393,0.092002053,0.071426262,0.136930847,0.062425864,0.050798959
46754,0.00656436,0.004434197,0.014607732,0.138514962,0.027107771,0.038245804,0.050761515
58061,0.142293988,0.011664185,0.026584546,0.016618547,0.009998706,0.041431994,0.050761146
58098,0.003604231,0.001935789,0.123051693,0.051558769,0.108086137,0.057647324,0.050760825
47425,0.132032414,0.002446572,0.024577896,7.56E-05,0.001596146,0.032145725,0.050751221
42701,0.127037168,7.18E-06,4.23E-05,0.000622518,4.96E-05,0.025551738,0.050743231
64016,0.015611432,0.000207927,0.000370068,0.011806913,0.132928154,0.032184899,0.050742203
57426,0.140902367,0.016673117,0.031113504,0.003461099,0.012983809,0.041026779,0.050722964
56822,0.134694641,0.020059715,0.087940158,0.004008478,0.014507384,0.052242075,0.050712661
66508,0.000150004,0.00058386,0.053442171,0.10201083,0.123377549,0.055912883,0.050701885
60171,0.155751962,0.098136194,0.009139096,0.049107532,0.045982118,0.071623381,0.05069373
20095,0.005166845,0.026005285,0.091075485,0.011185605,0.134434541,0.053573552,0.05068501
47246,0.13224338,0.004646854,0.00851862,0.002686185,0.006725476,0.030964103,0.050677492
61732,0.000475829,0.000260846,0.014173737,0.131403714,0.00668361,0.030599547,0.05065794
65160,0.003905051,0.001553472,0.117310964,0.058128875,0.114363764,0.059052425,0.050599638
22039,0.001237849,0.002131802,0.000714879,0.131849961,0.039621941,0.035111287,0.050590288
48824,0.00166706,0.004216536,0.035784942,0.140483891,0.037584297,0.043947345,0.050581771
69567,0.000877248,0.002734604,0.082769734,0.08654789,0.129178657,0.060421626,0.050562584
68128,0.004047202,0.001649256,0.123852423,0.058827585,0.106532818,0.058981857,0.050545329
65085,0.000677737,0.000381674,0.019597413,0.008464904,0.132413858,0.032307117,0.050539092
62856,0.12827214,0.000107955,8.78E-05,0.008598707,0.000160597,0.027445433,0.050520225
65694,0.010528753,0.033066461,0.154053356,0.081847196,0.041297894,0.064158732,0.050516229
55806,0.012407509,0.000331193,0.001125599,0.005143272,0.130567409,0.029914996,0.050507602
45989,0.002340951,0.00038357,0.000271662,0.009804166,0.129151626,0.028390395,0.050501272
65269,9.41E-05,0.000449274,0.127877495,0.003473202,0.002919841,0.026962776,0.05047474
62701,0.000179133,0.016456076,0.14206969,0.023016618,0.046712027,0.045686709,0.050457968
64600,0.014189331,0.006610833,0.0987798,0.131289498,0.02359526,0.054892944,0.050457866
44030,0.13216913,0.001897669,0.011835586,0.008077173,0.003586967,0.031513305,0.050448045
36991,0.158040467,0.050197833,0.04179458,0.007533983,0.06120466,0.063754304,0.050444253
23948,0.118088109,0.168680703,0.05723323,0.04923071,0.162268432,0.111100237,0.050422252
57919,0.159724104,0.027490387,0.069788474,0.029936189,0.032092468,0.063806325,0.050413904
49269,0.003979902,0.001358827,0.105722052,0.01689362,0.113521337,0.048295148,0.05040877
56652,0.152117244,0.133288216,0.022757017,0.040557111,0.080319253,0.085807768,0.050407306
46827,0.131538985,0.003914859,0.003508888,0.060856056,0.004502397,0.040864237,0.050407231
36698,0.035415459,0.002989698,0.022036284,0.141948492,0.014636052,0.043405197,0.050383179
42232,0.148470156,0.013007468,0.047835614,0.062788479,0.0094899,0.056318323,0.050347812
53983,0.001293742,0.000828745,0.007861465,0.12958072,0.005927655,0.029098465,0.050312742
45096,0.006119452,0.002373922,0.017198141,0.137581816,0.048875025,0.042429671,0.050309042
40591,0.129520164,0.002720673,0.008772338,0.003044974,0.001224764,0.029056583,0.050297467
61491,0.001297849,0.001048168,0.024460321,0.007300666,0.132425028,0.033306406,0.050287562
77134,0.004074625,0.002065346,0.126379028,0.053751132,0.10174092,0.05760221,0.050284894
74673,0.003541771,0.0017325,0.12765376,0.050525613,0.098181669,0.056327063,0.050278854
76119,0.001725593,0.000956055,0.134431646,0.020293848,0.059945853,0.043470599,0.05026458
52787,0.123463977,0.132777146,0.144949331,0.009369026,0.071239697,0.096359835,0.050239857
51819,0.151133252,0.018127763,0.017979821,0.029510656,0.053549114,0.054060121,0.050237541
52119,0.000708205,0.000459914,0.134089387,0.018025118,0.023248219,0.035306169,0.050226355
48992,0.000974267,0.002238636,0.106773975,0.047962216,0.11963393,0.055516605,0.050217182
50243,0.000203622,0.00016559,0.13008771,0.009512208,0.010410073,0.030075841,0.050197514
66188,0.018788639,0.043052933,0.164737123,0.065221263,0.054015963,0.069163184,0.050197002
50890,0.002005749,0.025760641,0.01006289,0.115376186,0.112316468,0.053104387,0.050189977
40104,0.128667572,0.001016582,0.002756689,0.009211013,0.001090312,0.028548433,0.050149662
56691,0.1309103,0.002410655,0.022155953,0.001103949,0.002594179,0.031835007,0.050149405
44948,0.128015149,0.001422999,0.005159167,0.003542399,0.000960062,0.027819955,0.050120337
52709,0.000274803,0.005962817,0.118029645,0.052194067,0.111695049,0.057631276,0.050119482
51711,0.128963399,0.003272571,0.008463172,0.000217066,0.003547703,0.028892782,0.050105014
1886,0.001304216,0.000345354,0.000351776,0.126413623,0.002731497,0.026229293,0.050099761
55498,5.13E-05,0.001821416,0.114249336,0.091799536,0.100271959,0.061638704,0.050082336
45512,0.004199228,0.000429902,0.000243241,0.00980854,0.128520521,0.028640286,0.050060522
44984,0.001425049,0.00207734,0.005006588,0.131784235,0.027385855,0.033535813,0.05005043
47595,3.16E-05,0.000210089,0.126935292,0.005613176,0.002043355,0.026966708,0.050024553
45729,0.096565718,0.007828493,0.007770294,0.004411594,0.118882963,0.047091813,0.050022051
64548,0.008801647,0.001064486,0.01432605,0.025549547,0.135832099,0.037114766,0.049998894
